2022-12-15,00:00,0.0,4.1,65.3,0.0
2022-12-15,00:01,1.0,4.1,65.3,0.0
2022-12-15,00:02,0.0,4.1,65.2,0.0
2022-12-15,00:04,1.0,4.1,65.3,0.0
2022-12-15,00:05,1.0,4.1,65.2,0.0
2022-12-15,00:06,0.0,4.0,65.1,0.0
2022-12-15,00:07,0.0,4.0,65.2,0.0
2022-12-15,00:08,0.0,4.0,65.2,0.0
2022-12-15,00:09,0.0,4.0,65.2,0.0
2022-12-15,00:10,0.0,4.0,65.2,0.0
2022-12-15,00:11,0.0,4.0,65.2,0.0
2022-12-15,00:12,0.0,4.0,65.2,0.0
2022-12-15,00:13,0.0,4.0,65.2,0.0
2022-12-15,00:14,0.0,4.0,65.2,0.0
2022-12-15,00:15,1.0,3.9,65.0,0.0
2022-12-15,00:16,0.0,3.9,65.0,0.0
2022-12-15,00:17,0.0,3.9,65.0,0.0
2022-12-15,00:18,0.0,3.9,65.1,0.0
2022-12-15,00:19,0.0,3.9,65.2,0.0
2022-12-15,00:20,0.0,3.9,65.2,0.0
2022-12-15,00:21,0.0,3.9,65.1,0.0
2022-12-15,00:23,0.0,3.9,65.1,0.0
2022-12-15,00:24,0.0,3.9,65.1,0.0
2022-12-15,00:25,0.0,3.9,65.0,0.0
2022-12-15,00:26,1.0,3.9,65.0,0.0
2022-12-15,00:27,0.0,3.9,65.0,0.0
2022-12-15,00:28,0.0,3.9,65.0,0.0
2022-12-15,00:29,0.0,3.8,64.9,0.0
2022-12-15,00:30,0.0,3.9,65.1,0.0
2022-12-15,00:31,1.0,3.8,65.0,0.0
2022-12-15,00:32,0.0,3.8,65.0,0.0
2022-12-15,00:33,0.0,3.8,65.0,0.0
2022-12-15,00:34,0.0,3.8,65.0,0.0
2022-12-15,00:35,1.0,3.8,64.9,0.0
2022-12-15,00:36,0.0,3.8,64.9,0.0
2022-12-15,00:37,0.0,3.8,64.9,0.0
2022-12-15,00:38,1.0,3.8,64.9,0.0
2022-12-15,00:39,0.0,3.7,64.9,0.0
2022-12-15,00:40,0.0,3.7,65.0,0.0
2022-12-15,00:42,0.0,3.7,65.0,0.0
