2017-09-24,00:00,0,342,0,20.3,63.7,43,21,40,19,2.045,1.755
2017-09-24,00:00,0,343,0,20.4,63.8,43,21,40,19,2.01,1.72
2017-09-24,00:00,0,341,0,20.4,63.8,43,21,40,19,1.855,1.61
2017-09-24,00:00,0,341,0,20.4,63.8,43,21,41,19,1.87,1.635
2017-09-24,00:00,0,340,0,20.4,64.1,43,21,40,19,1.955,1.595
2017-09-24,00:00,0,342,0,20.3,64.2,43,21,40,19,2.1,1.62
2017-09-24,00:00,0,342,0,20.4,64.2,43,21,40,19,1.82,1.59
2017-09-24,00:00,0,340,0,20.4,64.3,43,21,40,19,1.865,1.78
2017-09-24,00:00,0,340,0,20.4,64.2,43,21,40,20,2.06,1.615
2017-09-24,00:01,0,344,0,20.4,64.3,43,21,40,19,1.83,1.62
2017-09-24,00:01,0,342,0,20.4,64.4,43,21,40,19,1.865,1.595
2017-09-24,00:01,0,344,0,20.3,64.3,43,21,40,19,1.85,1.61
2017-09-24,00:01,0,340,0,20.3,64.2,43,21,40,19,1.845,1.625
2017-09-24,00:01,0,342,0,20.4,64.0,43,21,40,19,1.885,1.64
2017-09-24,00:01,0,339,0,20.4,63.9,43,21,40,19,1.865,1.62
2017-09-24,00:01,0,340,0,20.4,63.9,43,21,41,19,1.835,1.595
2017-09-24,00:01,0,342,0,20.4,63.9,44,21,40,19,1.965,1.85
2017-09-24,00:02,0,335,0,20.3,63.9,43,21,40,19,1.845,1.615
2017-09-24,00:02,0,341,0,20.3,63.8,43,21,40,19,1.87,1.615
2017-09-24,00:02,0,342,0,20.4,63.7,43,21,40,19,1.895,1.64
2017-09-24,00:02,0,341,0,20.3,63.7,43,20,40,19,1.845,1.655
2017-09-24,00:02,0,341,0,20.3,63.9,43,21,40,19,1.995,1.635
2017-09-24,00:02,0,343,0,20.3,63.9,43,21,40,19,1.85,1.605
2017-09-24,00:02,0,344,0,20.3,63.9,43,21,40,19,1.85,1.625
2017-09-24,00:02,0,337,0,20.4,64.0,43,21,40,19,1.855,1.61
2017-09-24,00:03,0,340,0,20.3,64.3,43,21,40,19,1.85,1.805
2017-09-24,00:03,0,339,0,20.3,64.2,43,21,40,19,1.87,1.605
2017-09-24,00:03,0,342,0,20.3,64.2,43,21,40,19,1.88,1.655
2017-09-24,00:03,0,337,0,20.3,64.2,43,21,40,19,2.11,1.63
2017-09-24,00:03,0,336,0,20.4,64.3,43,21,40,19,1.86,1.615
2017-09-24,00:03,0,342,0,20.3,64.1,43,21,40,19,1.825,1.63
2017-09-24,00:03,0,340,0,20.3,63.9,43,21,40,19,1.865,1.63
2017-09-24,00:03,0,341,0,20.3,63.9,43,21,40,19,1.89,1.61
2017-09-24,00:04,0,340,0,20.4,63.8,43,21,40,19,1.86,1.65
2017-09-24,00:04,0,336,0,20.4,63.9,43,21,40,19,1.95,1.65
2017-09-24,00:04,0,340,0,20.3,64.0,43,21,40,19,2.085,1.805
2017-09-24,00:04,0,341,0,20.3,63.9,43,21,40,19,1.88,1.79
2017-09-24,00:04,0,343,0,20.3,63.9,43,21,40,19,1.835,1.765
2017-09-24,00:04,0,340,0,20.3,64.0,43,21,40,20,1.855,1.605
2017-09-24,00:04,0,340,0,20.3,64.2,43,21,40,20,1.88,1.62
2017-09-24,00:04,0,340,0,20.3,64.3,43,21,40,19,1.83,1.605
2017-09-24,00:04,0,341,0,20.3,64.2,43,21,40,19,1.865,1.62
2017-09-24,00:05,0,342,0,20.4,64.0,43,21,40,19,2.05,1.74
2017-09-24,00:05,0,339,0,20.4,64.0,43,21,40,19,1.85,1.62
2017-09-24,00:05,0,342,0,20.3,64.0,43,21,40,19,1.87,1.675
2017-09-24,00:05,0,343,0,20.3,64.0,43,21,40,19,1.895,1.76
2017-09-24,00:05,0,338,0,20.3,64.0,43,21,40,19,2.02,1.61
2017-09-24,00:05,0,341,0,20.3,64.0,43,21,40,20,1.85,1.645
2017-09-24,00:05,0,341,0,20.3,63.9,43,21,40,19,1.84,1.615
2017-09-24,00:05,0,341,0,20.3,64.2,43,21,40,19,1.85,1.605
2017-09-24,00:06,0,342,0,20.3,64.0,43,21,40,19,1.85,1.625
2017-09-24,00:06,0,336,0,20.3,64.0,43,21,40,19,1.825,1.595
2017-09-24,00:06,0,341,0,20.3,63.9,43,21,40,20,1.87,1.625
2017-09-24,00:06,0,339,0,20.3,64.0,43,21,40,19,1.865,1.655
2017-09-24,00:06,0,341,0,20.3,64.1,43,21,40,19,1.84,1.64
2017-09-24,00:06,0,340,0,20.3,64.4,43,21,40,20,1.88,1.63
2017-09-24,00:06,0,340,0,20.3,64.5,43,21,40,19,1.905,1.605
2017-09-24,00:06,0,344,0,20.3,64.3,43,21,40,19,1.87,1.595
2017-09-24,00:07,0,344,0,20.3,64.0,43,21,40,19,1.85,1.605
2017-09-24,00:07,0,341,0,20.3,64.0,43,21,40,19,1.825,1.6
2017-09-24,00:07,0,341,0,20.3,64.0,43,21,40,19,1.84,1.625
2017-09-24,00:07,0,345,0,20.3,64.2,43,21,40,19,1.845,1.69
2017-09-24,00:07,0,335,0,20.3,64.3,43,21,40,19,1.885,1.63
2017-09-24,00:07,0,344,0,20.3,64.4,43,21,40,19,1.925,1.64
2017-09-24,00:07,0,343,0,20.3,64.5,43,21,40,19,2.01,1.77
2017-09-24,00:07,0,340,0,20.3,64.7,43,21,40,19,2.065,1.765
2017-09-24,00:07,0,340,0,20.3,64.4,43,21,40,20,2.035,1.745
2017-09-24,00:08,0,340,0,20.3,64.2,43,21,40,19,2.03,1.745
2017-09-24,00:08,0,340,0,20.3,64.5,43,21,40,19,2.045,1.765
2017-09-24,00:08,0,338,0,20.3,64.8,43,20,40,19,2.225,1.88
2017-09-24,00:08,0,341,0,20.3,64.6,43,21,40,19,1.91,1.615
2017-09-24,00:08,0,341,0,20.3,64.2,43,21,40,19,1.83,1.69
2017-09-24,00:08,0,340,0,20.3,64.6,43,21,40,19,2.26,1.755
2017-09-24,00:08,0,341,0,20.3,64.5,43,21,40,19,2.025,1.765
2017-09-24,00:08,0,341,0,20.3,64.3,43,21,40,19,2.025,1.745
2017-09-24,00:09,0,344,0,20.3,64.1,43,21,40,19,2.01,1.725
2017-09-24,00:09,0,340,0,20.3,64.1,43,21,40,19,2.05,1.735
2017-09-24,00:09,0,340,0,20.3,64.0,43,21,40,19,2.005,1.73
2017-09-24,00:09,0,341,0,20.3,64.0,43,21,40,19,1.845,1.625
2017-09-24,00:09,0,346,0,20.3,64.0,43,21,40,19,1.885,1.625
2017-09-24,00:09,0,344,0,20.3,64.2,43,21,40,19,1.84,1.63
2017-09-24,00:09,0,339,0,20.3,64.5,43,21,40,19,1.875,1.61
2017-09-24,00:09,0,338,0,20.3,64.7,43,21,40,19,1.825,1.62
