2017-12-14,00:13,330,,,0,15.9,71.0,on,51,15,34,13,,,,
2017-12-14,00:13,329,,,0,15.9,71.0,on,51,15,34,13,,,,
2017-12-14,00:14,331,,,0,15.9,70.9,on,51,15,34,13,,,,
2017-12-14,00:14,332,,,0,15.9,71.0,on,51,14,34,13,,,,
2017-12-14,00:14,332,,,1,15.9,71.1,on,51,15,34,13,,,,
2017-12-14,00:14,331,,,0,15.9,71.0,on,51,15,34,13,,,,
2017-12-14,00:14,331,,,1,15.9,71.0,on,51,15,34,13,,,,
2017-12-14,00:15,329,,,0,15.9,71.0,on,51,15,34,13,,,,
2017-12-14,00:15,329,,,0,15.9,71.0,on,51,15,34,13,,,,
2017-12-14,00:15,329,,,0,15.9,71.0,on,51,15,34,13,,,,
2017-12-14,00:15,331,,,1,15.9,71.1,on,51,15,34,13,,,,
2017-12-14,00:15,330,,,0,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:15,329,,,1,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:16,331,,,0,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:16,330,,,1,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:16,330,,,0,15.9,71.0,on,50,15,34,13,,,,
2017-12-14,00:16,331,,,0,15.9,71.0,on,50,15,34,13,,,,
2017-12-14,00:16,331,,,0,15.9,71.0,on,50,15,34,13,,,,
2017-12-14,00:17,330,,,0,15.9,71.0,on,50,15,34,13,,,,
2017-12-14,00:17,329,,,0,15.9,71.0,on,50,15,34,13,,,,
2017-12-14,00:17,330,,,0,15.9,70.9,on,50,15,34,13,,,,
2017-12-14,00:17,330,,,0,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:17,331,,,0,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:17,329,,,0,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:18,332,,,0,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:18,330,,,0,15.9,71.0,on,50,15,34,13,,,,
2017-12-14,00:18,329,,,0,15.9,71.1,on,50,15,34,13,,,,
2017-12-14,00:18,330,,,1,15.9,71.0,on,50,15,34,13,,,,
2017-12-14,00:18,331,,,0,15.9,71.1,on,49,15,34,13,,,,
2017-12-14,00:18,332,,,0,15.9,71.1,on,49,15,34,13,,,,
2017-12-14,00:19,330,,,0,15.9,71.1,on,49,15,34,13,,,,
2017-12-14,00:19,331,,,1,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:19,330,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:19,329,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:19,331,,,0,15.9,70.8,on,49,15,34,13,,,,
2017-12-14,00:20,331,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:20,329,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:20,330,,,1,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:20,331,,,1,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:20,330,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:20,329,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:21,330,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:21,332,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:21,330,,,0,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:21,330,,,1,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:21,331,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:22,329,,,1,15.9,71.0,on,49,15,34,13,,,,
2017-12-14,00:22,330,,,1,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:22,330,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:22,331,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:22,330,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:22,330,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:23,331,,,1,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:23,331,,,1,15.9,70.8,on,48,15,34,13,,,,
2017-12-14,00:23,330,,,0,15.9,70.8,on,48,15,34,13,,,,
2017-12-14,00:23,330,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:23,331,,,1,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:23,329,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:24,331,,,1,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:24,330,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:24,332,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:24,332,,,1,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:24,329,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:25,330,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:25,332,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:25,331,,,1,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:25,329,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:25,331,,,1,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:25,329,,,1,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:26,331,,,1,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:26,330,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:26,331,,,1,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:26,331,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:26,330,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:26,329,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:27,329,,,0,15.9,71.1,on,48,15,34,13,,,,
2017-12-14,00:27,331,,,1,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:27,331,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:27,330,,,0,15.9,71.0,on,48,15,34,13,,,,
2017-12-14,00:27,330,,,1,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:28,329,,,0,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:28,331,,,1,15.9,70.9,on,48,15,34,13,,,,
2017-12-14,00:28,330,,,1,15.9,70.8,on,48,15,34,13,,,,
2017-12-14,00:28,331,,,0,15.9,70.8,on,48,15,34,13,,,,
2017-12-14,00:28,331,,,1,15.9,70.8,on,48,15,34,13,,,,
2017-12-14,00:28,330,,,0,15.9,70.9,on,47,15,34,13,,,,
2017-12-14,00:29,330,,,0,15.9,70.8,on,48,15,33,13,,,,
2017-12-14,00:29,331,,,1,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:29,330,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:29,331,,,1,15.9,70.8,on,48,15,34,13,,,,
2017-12-14,00:29,331,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:30,331,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:30,331,,,1,15.9,70.8,on,47,15,34,13
2017-12-14,00:30,330,,,1,15.9,70.8,on,47,15,34,13
2017-12-14,00:30,329,,,0,15.9,70.8,on,48,15,34,13,,,,
2017-12-14,00:30,329,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:30,332,,,0,15.9,70.9,on,47,15,33,13,,,,
2017-12-14,00:30,329,,,1,15.9,71.0,on,47,15,33,13,,,,
2017-12-14,00:30,330,,,0,15.9,70.9,on,47,15,33,13,,,,
2017-12-14,00:31,330,,,1,15.9,70.9,on,47,15,33,13,,,,
2017-12-14,00:31,331,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:31,329,,,1,15.9,70.9,on,47,15,34,13,,,,
2017-12-14,00:31,331,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:31,331,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:32,330,,,0,15.9,70.7,on,47,15,34,13,,,,
2017-12-14,00:32,330,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:32,330,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:32,331,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:32,329,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:32,331,,,0,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:33,331,,,1,15.9,70.8,on,47,15,34,13,,,,
2017-12-14,00:33,330,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:33,330,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:33,331,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:33,331,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:33,330,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:34,330,,,1,15.9,70.7,on,47,15,33,13,,,,
2017-12-14,00:34,331,,,0,15.9,70.7,on,47,15,33,13,,,,
2017-12-14,00:34,331,,,1,15.9,70.7,on,47,15,33,13,,,,
2017-12-14,00:34,330,,,1,15.9,70.7,on,47,15,33,13,,,,
2017-12-14,00:34,329,,,0,15.9,70.7,on,47,15,34,13,,,,
2017-12-14,00:35,331,,,1,15.9,70.7,on,47,15,33,13,,,,
2017-12-14,00:35,330,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:35,331,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:35,331,,,0,15.9,70.7,on,47,15,33,13,,,,
2017-12-14,00:35,331,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:35,330,,,0,15.9,70.9,on,47,15,33,13,,,,
2017-12-14,00:36,330,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:36,330,,,0,15.9,70.9,on,47,15,33,13,,,,
2017-12-14,00:36,329,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:36,331,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:36,331,,,1,15.9,70.9,on,47,15,33,13,,,,
2017-12-14,00:37,330,,,1,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:37,331,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:37,331,,,1,15.9,70.7,on,47,15,33,13,,,,
2017-12-14,00:37,330,,,0,15.9,70.7,on,47,15,33,13,,,,
2017-12-14,00:37,330,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:37,330,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:38,331,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:38,331,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:38,330,,,0,15.9,70.8,on,47,15,33,13,,,,
2017-12-14,00:38,331,,,1,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:38,330,,,1,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:38,330,,,0,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:39,331,,,1,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:39,329,,,0,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:39,331,,,0,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:39,330,,,1,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:39,331,,,0,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:40,332,,,0,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:40,331,,,1,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:40,331,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:40,330,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:40,330,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:40,330,,,1,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:41,331,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:41,331,,,1,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:41,331,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:41,329,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:41,330,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:42,329,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:42,330,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:42,331,,,0,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:42,329,,,1,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:42,330,,,0,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:42,331,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:43,331,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:43,331,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:43,330,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:43,331,,,0,15.9,70.8,on,46,15,33,13,,,,
2017-12-14,00:43,331,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:43,330,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:44,331,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:44,330,,,1,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:44,331,,,0,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:44,331,,,1,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:44,329,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:45,330,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:45,332,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:45,330,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:45,331,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:45,331,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:45,329,,,1,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:46,331,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:46,331,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:46,330,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:46,330,,,0,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:46,330,,,0,15.9,70.7,on,46,15,33,13,,,,
2017-12-14,00:47,329,,,1,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:47,330,,,0,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:47,331,,,0,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:47,330,,,0,15.9,70.6,on,46,15,33,13,,,,
2017-12-14,00:47,330,,,0,15.9,70.6,on,46,15,34,13,,,,
2017-12-14,00:47,331,,,1,15.9,70.6,on,46,15,34,13,,,,
2017-12-14,00:48,331,,,1,15.9,70.6,on,46,15,34,13,,,,
2017-12-14,00:48,330,,,1,15.9,70.6,on,46,15,34,13,,,,
2017-12-14,00:48,329,,,0,15.9,70.8,on,46,15,34,13,,,,
2017-12-14,00:48,330,,,0,15.9,70.7,on,46,15,34,13,,,,
2017-12-14,00:48,329,,,0,15.9,70.7,on,46,15,34,13,,,,
2017-12-14,00:48,330,,,0,15.9,70.7,on,46,15,34,13,,,,
2017-12-14,00:49,331,,,1,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:49,331,,,0,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:49,330,,,1,15.9,70.6,on,46,15,35,13,,,,
2017-12-14,00:49,330,,,1,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:49,331,,,1,15.9,70.6,on,46,15,35,13,,,,
2017-12-14,00:50,331,,,1,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:50,330,,,1,15.9,70.8,on,46,15,35,13,,,,
2017-12-14,00:50,331,,,0,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:50,331,,,0,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:50,330,,,1,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:50,329,,,0,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:51,329,,,1,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:51,329,,,0,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:51,330,,,0,15.9,70.7,on,46,15,35,13,,,,
2017-12-14,00:51,331,,,0,15.9,70.6,on,46,15,36,13,,,,
2017-12-14,00:51,329,,,0,15.9,70.6,on,46,15,36,13,,,,
2017-12-14,00:51,330,,,1,15.9,70.6,on,46,15,36,13,,,,
2017-12-14,00:52,330,,,0,15.9,70.6,on,46,15,36,13,,,,
2017-12-14,00:52,331,,,1,15.9,70.6,on,46,15,36,13,,,,
2017-12-14,00:52,332,,,1,15.9,70.6,on,45,15,36,13,,,,
2017-12-14,00:52,330,,,0,15.9,70.6,on,46,15,36,13,,,,
2017-12-14,00:52,330,,,1,15.9,70.6,on,46,15,36,13,,,,
2017-12-14,00:53,330,,,0,15.9,70.6,on,45,15,36,13,,,,
2017-12-14,00:53,332,,,1,15.9,70.7,on,46,15,36,13,,,,
2017-12-14,00:53,330,,,0,15.9,70.8,on,45,15,36,13,,,,
2017-12-14,00:53,330,,,1,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:53,330,,,0,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,00:53,331,,,1,15.9,70.8,on,45,15,36,13,,,,
2017-12-14,00:54,330,,,0,15.9,70.7,on,45,15,36,13,,,,
2017-12-14,00:54,330,,,1,15.8,70.7,on,45,15,36,13,,,,
2017-12-14,00:54,331,,,1,15.8,70.7,on,45,15,36,13,,,,
2017-12-14,00:54,331,,,1,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:54,330,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:55,331,,,1,15.8,70.7,on,45,15,36,13,,,,
2017-12-14,00:55,330,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:55,329,,,1,15.8,70.7,on,45,15,36,13,,,,
2017-12-14,00:55,330,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:55,331,,,1,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:55,329,,,0,15.8,70.7,on,46,15,36,13,,,,
2017-12-14,00:56,331,,,1,15.8,70.7,on,46,15,36,13,,,,
2017-12-14,00:56,330,,,1,15.9,70.8,on,45,15,36,13,,,,
2017-12-14,00:56,331,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:56,330,,,1,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:56,329,,,1,15.8,70.5,on,46,15,36,13,,,,
2017-12-14,00:56,330,,,0,15.9,70.7,on,45,15,36,13,,,,
2017-12-14,00:57,331,,,1,15.8,70.6,on,46,15,36,13,,,,
2017-12-14,00:57,331,,,0,15.8,70.6,on,46,15,36,13,,,,
2017-12-14,00:57,331,,,0,15.9,70.6,on,45,15,36,13,,,,
2017-12-14,00:57,331,,,1,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:57,331,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:58,330,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:58,331,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:58,332,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,00:58,331,,,0,15.9,70.7,on,45,15,36,13,,,,
2017-12-14,00:58,330,,,1,15.9,70.6,on,45,15,36,13,,,,
2017-12-14,00:58,331,,,0,15.9,70.7,on,45,15,36,13,,,,
2017-12-14,00:59,330,,,0,15.9,70.7,on,45,15,36,13,,,,
2017-12-14,00:59,331,,,1,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,00:59,330,,,0,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,00:59,331,,,1,15.9,70.6,on,46,15,36,13,,,,
2017-12-14,00:59,331,,,1,15.8,70.5,on,46,15,36,13,,,,
2017-12-14,01:00,331,,,1,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,01:00,330,,,0,15.9,70.6,on,45,15,36,13,,,,
2017-12-14,01:00,332,,,0,15.8,70.4,on,45,15,36,13,,,,
2017-12-14,01:00,332,,,1,15.9,70.5,on,46,15,36,13,,,,
2017-12-14,01:00,331,,,1,15.9,70.5,on,46,15,36,13,,,,
2017-12-14,01:00,329,,,0,15.9,70.5,on,45,15,36,13,,,,
2017-12-14,01:01,331,,,1,15.9,70.6,on,45,15,36,13,,,,
2017-12-14,01:01,331,,,1,15.8,70.4,on,45,15,36,13,,,,
2017-12-14,01:01,330,,,1,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,01:01,329,,,0,15.8,70.5,on,46,15,36,13,,,,
2017-12-14,01:01,331,,,0,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,01:01,330,,,1,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,01:02,331,,,1,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,01:02,330,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,01:02,329,,,1,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,01:02,329,,,0,15.8,70.6,on,45,15,36,13,,,,
2017-12-14,01:02,331,,,1,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,01:03,330,,,0,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,01:03,330,,,1,15.8,70.5,on,45,15,36,13,,,,
2017-12-14,01:03,330,,,1,15.8,70.4,on,45,15,36,13,,,,
2017-12-14,01:03,330,,,1,15.8,70.5,on,45,15,36,13,,,,
