2022-12-13,15:18,0.0,5.2,71.5,0.0
2022-12-13,15:19,0.0,5.9,70.8,0.0
2022-12-13,15:20,1.0,5.8,70.8,0.0
2022-12-13,15:21,0.0,5.8,70.8,0.0
2022-12-13,15:22,0.0,5.8,70.9,0.0
2022-12-13,15:23,1.0,5.9,71.0,0.0
2022-12-13,15:24,0.0,5.8,70.9,0.0
2022-12-13,15:25,0.0,5.9,71.0,0.0
2022-12-13,15:26,1.0,5.9,71.0,0.0
2022-12-13,15:27,0.0,5.9,70.9,0.0
2022-12-13,15:28,0.0,5.9,70.9,0.0
2022-12-13,15:29,0.0,5.8,70.7,0.0
2022-12-13,15:30,0.0,5.8,70.7,0.0
2022-12-13,15:32,1.0,5.8,70.7,0.0
2022-12-13,15:33,0.0,5.8,70.6,0.0
2022-12-13,15:34,0.0,5.8,70.6,0.0
2022-12-13,15:35,1.0,5.8,70.5,0.0
2022-12-13,15:36,0.0,5.8,70.5,0.0
2022-12-13,15:37,0.0,5.8,70.4,0.0
2022-12-13,15:38,0.0,5.8,70.4,0.0
2022-12-13,15:39,0.0,5.8,70.4,0.0
2022-12-13,15:40,0.0,5.8,70.4,0.0
2022-12-13,15:41,0.0,5.8,70.5,0.0
2022-12-13,15:42,0.0,5.8,70.5,0.0
2022-12-13,15:43,0.0,5.8,70.6,0.0
2022-12-13,15:44,0.0,5.8,70.6,0.0
2022-12-13,15:45,0.0,5.8,70.6,0.0
2022-12-13,15:46,1.0,5.8,70.6,0.0
2022-12-13,15:47,0.0,5.8,70.6,0.0
2022-12-13,15:48,0.0,5.8,70.5,0.0
2022-12-13,15:49,1.0,5.8,70.5,0.0
2022-12-13,15:51,0.0,5.8,70.5,0.0
2022-12-13,15:52,0.0,5.8,70.4,0.0
2022-12-13,15:53,0.0,5.8,70.3,0.0
2022-12-13,15:54,0.0,5.8,70.3,0.0
2022-12-13,15:55,2.0,5.8,70.2,0.0
2022-12-13,15:56,0.0,5.7,70.1,0.0
2022-12-13,15:57,0.0,5.8,70.2,0.0
2022-12-13,15:58,0.0,5.7,70.0,0.0
2022-12-13,15:59,0.0,5.7,70.0,0.0
2022-12-13,16:00,0.0,5.7,70.1,0.0
2022-12-13,16:01,0.0,5.8,70.2,0.0
2022-12-13,16:02,0.0,5.8,70.3,0.0
2022-12-13,16:03,1.0,5.8,70.3,0.0
2022-12-13,16:04,0.0,5.8,70.4,0.0
2022-12-13,16:05,0.0,5.8,70.4,0.0
2022-12-13,16:06,0.0,5.8,70.4,0.0
2022-12-13,16:07,0.0,5.8,70.3,0.0
2022-12-13,16:09,0.0,5.8,70.3,0.0
2022-12-13,16:10,0.0,5.8,70.2,0.0
2022-12-13,16:11,0.0,5.7,70.1,0.0
2022-12-13,16:12,0.0,5.7,70.0,0.0
2022-12-13,16:13,0.0,5.7,70.0,0.0
2022-12-13,16:14,1.0,5.7,70.0,0.0
2022-12-13,16:15,0.0,5.7,69.9,0.0
2022-12-13,16:16,0.0,5.7,69.9,0.0
2022-12-13,16:17,0.0,5.7,69.8,0.0
2022-12-13,16:18,1.0,5.7,69.8,0.0
2022-12-13,16:19,0.0,5.7,69.8,0.0
2022-12-13,16:20,0.0,5.7,69.8,0.0
2022-12-13,16:21,0.0,5.7,69.9,0.0
2022-12-13,16:22,1.0,5.7,69.9,0.0
2022-12-13,16:23,1.0,5.7,70.0,0.0
2022-12-13,16:24,0.0,5.7,70.0,0.0
2022-12-13,16:25,0.0,5.7,70.0,0.0
2022-12-13,16:26,0.0,5.7,70.0,0.0
2022-12-13,16:28,0.0,5.7,69.9,0.0
2022-12-13,16:29,0.0,5.7,69.9,0.0
2022-12-13,16:30,0.0,5.7,69.8,0.0
2022-12-13,16:31,1.0,5.7,69.7,0.0
2022-12-13,16:32,0.0,5.7,69.7,0.0
2022-12-13,16:33,0.0,5.6,69.6,0.0
2022-12-13,16:34,0.0,5.6,69.6,0.0
2022-12-13,16:35,0.0,5.6,69.5,0.0
2022-12-13,16:36,0.0,5.6,69.5,0.0
2022-12-13,16:37,0.0,5.6,69.5,0.0
2022-12-13,16:38,0.0,5.6,69.6,0.0
2022-12-13,16:39,0.0,5.6,69.7,0.0
2022-12-13,16:40,0.0,5.6,69.8,0.0
2022-12-13,16:41,0.0,5.6,69.8,0.0
2022-12-13,16:42,0.0,5.6,69.9,0.0
2022-12-13,16:43,0.0,5.7,70.0,0.0
2022-12-13,16:44,0.0,5.6,69.8,0.0
2022-12-13,16:45,0.0,5.7,69.9,0.0
2022-12-13,16:47,0.0,5.6,69.8,0.0
2022-12-13,16:48,2.0,5.6,69.7,0.0
2022-12-13,16:49,0.0,5.6,69.7,0.0
2022-12-13,16:50,0.0,5.6,69.6,0.0
2022-12-13,16:51,1.0,5.6,69.6,0.0
2022-12-13,16:52,0.0,5.6,69.5,0.0
2022-12-13,16:53,0.0,5.6,69.5,0.0
2022-12-13,16:54,0.0,5.6,69.5,0.0
2022-12-13,16:55,0.0,5.6,69.4,0.0
2022-12-13,16:56,0.0,5.6,69.4,0.0
2022-12-13,16:57,0.0,5.5,69.4,0.0
2022-12-13,16:58,0.0,5.6,69.5,0.0
2022-12-13,16:59,0.0,5.6,69.6,0.0
2022-12-13,17:00,0.0,5.6,69.7,0.0
2022-12-13,17:01,0.0,5.6,69.7,0.0
2022-12-13,17:02,0.0,5.6,69.8,0.0
2022-12-13,17:03,1.0,5.6,69.8,0.0
2022-12-13,17:04,0.0,5.6,69.8,0.0
2022-12-13,17:06,0.0,5.6,69.8,0.0
2022-12-13,17:07,0.0,5.6,69.7,0.0
2022-12-13,17:08,0.0,5.6,69.7,0.0
2022-12-13,17:09,0.0,5.6,69.6,0.0
