2017-10-09,00:00,0,on/off,on/off,0,20.3,79.2,on,44,20,39,18,,,,
2017-10-09,00:00,0,on/off,on/off,0,20.3,79.1,on,44,20,39,18,,,,
2017-10-09,00:00,0,on/off,on/off,0,20.3,78.9,on,44,20,39,18,,,,
2017-10-09,00:00,0,on/off,on/off,0,20.3,78.9,on,44,20,39,18,,,,
2017-10-09,00:00,0,on/off,on/off,0,20.3,78.9,on,44,20,39,18,,,,
2017-10-09,00:01,0,on/off,on/off,0,20.3,78.8,on,44,20,39,18,,,,
2017-10-09,00:01,0,on/off,on/off,0,20.3,79.2,on,44,20,39,18,,,,
2017-10-09,00:01,0,on/off,on/off,0,20.3,79.1,on,44,20,39,19,,,,
2017-10-09,00:01,0,on/off,on/off,0,20.3,79.1,on,43,20,39,18,,,,
2017-10-09,00:01,0,on/off,on/off,0,20.3,79.2,on,44,20,39,18,,,,
2017-10-09,00:01,0,on/off,on/off,0,20.3,79.1,on,44,20,39,18,,,,
2017-10-09,00:02,0,on/off,on/off,0,20.3,79.1,on,44,20,39,18,,,,
2017-10-09,00:02,0,on/off,on/off,0,20.3,79.2,on,44,20,39,18,,,,
2017-10-09,00:02,0,on/off,on/off,0,20.3,79.2,on,44,20,39,18,,,,
2017-10-09,00:02,0,on/off,on/off,0,20.3,78.5,on,44,20,39,18,,,,
2017-10-09,00:02,0,on/off,on/off,0,20.3,78.3,on,44,20,39,18,,,,
2017-10-09,00:03,0,on/off,on/off,0,20.3,78.4,on,44,20,39,18,,,,
2017-10-09,00:03,0,on/off,on/off,0,20.3,78.6,on,44,20,39,18,,,,
2017-10-09,00:03,0,on/off,on/off,0,20.3,78.5,on,44,20,39,18,,,,
2017-10-09,00:03,0,on/off,on/off,0,20.3,78.8,on,44,20,39,18,,,,
2017-10-09,00:03,0,on/off,on/off,1,20.3,78.6,on,43,20,39,18,,,,
2017-10-09,00:03,0,on/off,on/off,0,20.3,79.1,on,43,20,39,19,,,,
2017-10-09,00:04,0,on/off,on/off,0,20.3,79.5,on,44,20,39,18,,,,
