2018-03-19,23:38,0,0,0,0,14,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.1,54.0,BathroomFanStatus,33.0,HackerspaceLightStatus,HackerspaceLightCommanded,21.1,38.8,307,LoftLightStatus,1,14.8,48.0,193,19.90,37.70,0,16,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,13.925,14.035,13.455,13.56
2018-03-19,23:38,0,0,0,0,15,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.1,54.0,BathroomFanStatus,33.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.5,310,LoftLightStatus,0,15.1,48.1,1,19.90,37.50,0,15,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.28,11.145,11.4,13.515
2018-03-19,23:38,0,0,0,0,18,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.1,54.1,BathroomFanStatus,32.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.5,315,LoftLightStatus,1,15.1,48.1,0,19.90,37.50,0,15,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,12.88,13.075,13.02,13.255
2018-03-19,23:39,0,0,0,0,14,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.0,54.0,BathroomFanStatus,32.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.5,318,LoftLightStatus,1,15.1,48.1,16,19.90,37.50,0,16,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.32,11.14,11.135,11.55
2018-03-19,23:39,0,0,0,0,12,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.0,53.9,BathroomFanStatus,31.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.6,316,LoftLightStatus,2,15.1,48.0,48,19.90,37.50,0,15,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,12.86,13.125,12.765,13.095
2018-03-19,23:40,0,0,0,0,14,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.0,53.8,BathroomFanStatus,33.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.6,317,LoftLightStatus,1,15.1,48.1,14,19.90,37.50,0,16,15,16,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.2,11.215,11.235,12.54
2018-03-19,23:40,0,0,0,0,14,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.0,54.0,BathroomFanStatus,30.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.6,309,LoftLightStatus,2,15.1,48.3,0,19.90,37.50,0,14,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,12.895,12.985,12.92,12.765
2018-03-19,23:41,0,0,0,0,14,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.0,54.0,BathroomFanStatus,33.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.6,312,LoftLightStatus,1,15.1,48.2,16,19.90,37.50,0,15,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.205,11.185,11.185,13.625
2018-03-19,23:41,0,0,0,0,18,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.0,54.0,BathroomFanStatus,30.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.6,314,LoftLightStatus,1,15.1,48.2,12,19.90,37.40,0,14,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,13.16,12.935,12.725,13.14
2018-03-19,23:42,0,0,0,0,15,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.0,54.0,BathroomFanStatus,29.0,HackerspaceLightStatus,HackerspaceLightCommanded,20.7,38.6,317,LoftLightStatus,1,15.1,48.1,12,19.90,37.40,0,16,15,15,16,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.125,11.205,11.25,11.285
