2017-12-29,20:52,129,,,0,15.4,76.9,0,13,23.50,48.60,0,40,14,38,12,9.135,9.165,9.04,9.06
2017-12-29,20:53,125,,,0,15.4,77.1,0,6,23.50,48.60,0,40,15,38,12,9.08,9.05,9.15,9.205
2017-12-29,21:04,125,,,0,15.4,77.0,0,0,23.50,48.60,0,40,14,39,12,9.225,9.22,9.155,9.135
2017-12-29,22:23,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,126,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,1,BathroomLightStatus,BathroomLightCommanded,15.6,76.1,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,82,22.30,50.90,0,46,15,41,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.97,2.87,2.895,2.915
2017-12-29,22:26,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,125,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,1,BathroomLightStatus,BathroomLightCommanded,15.6,75.9,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,90,22.30,51.00,0,45,15,40,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,3.085,3.115,2.97,3.07
2017-12-29,22:26,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,126,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.5,75.3,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,59,22.20,50.90,0,45,15,41,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.945,3.17,3.155,3.095
2017-12-29,22:27,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,127,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.5,75.2,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,9,22.20,50.90,0,44,15,41,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.23,2.19,2.235,2.355
2017-12-29,22:27,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,127,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.5,75.3,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,0,22.20,50.90,0,44,15,40,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.225,2.355,2.2,2.23
2017-12-29,22:27,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,125,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.5,75.3,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,4,22.20,51.00,0,45,15,41,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.205,2.29,2.385,2.26
2017-12-29,22:28,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,124,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,1,BathroomLightStatus,BathroomLightCommanded,15.5,75.2,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,9,22.20,50.90,0,44,15,41,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.215,2.22,2.185,2.2
2017-12-29,22:28,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,125,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,1,BathroomLightStatus,BathroomLightCommanded,15.5,75.2,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,9,22.20,50.90,0,44,15,41,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.2,2.195,2.205,2.195
2017-12-29,22:28,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,126,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.5,75.2,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,1,22.20,50.90,0,44,15,41,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.205,2.2,2.195,2.265
2017-12-29,22:29,DoorMotion,DoorMotionCount,DoorOpened,DoorOpenedCount,128,HallwayLightStatus,,,HallwayTemperatureReading,HallwayHumidityReading,0,BathroomLightStatus,BathroomLightCommanded,15.5,75.1,BathroomFanStatus,HackerspaceLightReading,HackerspaceLightStatus,HackerspaceLightCommanded,HackerspaceTemperatureReading,HackerspaceHumidityReading,0,LoftLightStatus,0,22.20,50.90,0,44,15,41,12,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,2.39,2.28,2.2,2.225
