2018-07-03,00:00,0,0,0,0,36.90,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,5.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,46.0,0.0,24.00,LoftLightStatus,5.40,0.0,5.53,1.00,7,0,1,25.60,34.10,23,24,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,17.72,17.525
2018-07-03,00:00,0,0,0,0,37.00,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,4.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,45.0,0.0,24.00,LoftLightStatus,35.05,35.37,0.0,1.00,44,0,1,25.70,34.10,23,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,12.0,12.5,17.525,17.455
2018-07-03,00:01,0,0,0,0,37.00,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,5.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,43.0,0.0,24.00,LoftLightStatus,34.79,34.87,0.0,1.00,0,0,0,25.70,33.90,23,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,17.49,17.51
2018-07-03,00:01,0,0,0,0,37.20,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,5.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,45.0,0.0,24.00,LoftLightStatus,34.74,0.0,35.08,1.00,0,0,1,25.60,33.80,24,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,17.58,2.655
2018-07-03,00:01,0,0,0,0,37.00,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,7.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,46.0,1.0,24.00,LoftLightStatus,5.43,0.0,5.52,1.00,12,0,1,25.60,34.00,23,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,2.73,2.72
2018-07-03,00:02,0,0,0,0,36.90,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,6.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,44.0,0.0,24.00,LoftLightStatus,5.44,0.0,5.54,1.00,0,0,1,25.50,34.10,23,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,2.705,2.655
2018-07-03,00:02,0,0,0,0,36.90,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,7.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,45.0,0.0,24.00,LoftLightStatus,5.46,0.0,5.6,1.00,5,0,1,25.60,34.10,23,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,2.705,2.485
2018-07-03,00:03,0,0,0,0,36.90,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,7.0,BathroomFanStatus,23.6,HackerspaceLightStatus,HackerspaceLightCommanded,45.0,0.0,24.00,LoftLightStatus,5.10,0.0,5.09,1.00,8,0,1,25.50,34.10,23,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,2.665,2.65
2018-07-03,00:03,0,0,0,0,37.00,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,6.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,46.0,0.0,24.00,LoftLightStatus,5.64,0.0,5.44,1.00,0,0,1,25.50,34.00,24,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,2.745,2.665
2018-07-03,00:03,0,0,0,0,37.10,HallwayLightStatus,HallwayLightCommanded,HallwayBulkheadCommanded,HallwayTemperatureReading,HallwayHumidityReading,24.20,BathroomLightStatus,BathroomLightCommanded,0.0,6.0,BathroomFanStatus,23.5,HackerspaceLightStatus,HackerspaceLightCommanded,45.0,0.0,24.00,LoftLightStatus,5.43,0.0,5.5,1.00,0,0,1,25.50,34.10,23,23,HotWaterStatus,ColdWaterStatus,DayWaterElementStatus,NightWaterElementStatus,11.5,12.5,2.715,2.71
