2017-10-01,10:39,0,464,345,22.9,96.3,42,18,35,19
2017-10-01,10:39,1,460,348,22.9,96.4,42,18,36,18
2017-10-01,10:39,0,458,343,22.9,96.3,42,18,35,18
2017-10-01,10:39,0,457,350,22.9,96.3,42,18,36,19
2017-10-01,10:39,0,457,348,22.9,96.3,42,18,36,18
2017-10-01,10:39,0,456,341,22.9,96.5,41,18,36,19
2017-10-01,10:39,0,457,346,22.9,96.6,42,18,36,18
2017-10-01,10:40,0,457,347,22.9,96.5,41,18,36,19
2017-10-01,10:40,0,448,346,22.9,96.6,41,18,36,18
2017-10-01,10:40,0,453,347,22.8,96.6,41,19,36,18
2017-10-01,10:40,0,450,353,22.9,96.8,41,18,36,18
2017-10-01,10:40,0,410,534,22.8,96.6,41,18,36,19
2017-10-01,10:40,0,494,535,22.8,96.7,41,18,36,19
2017-10-01,10:40,0,495,534,22.8,96.6,41,18,36,18
2017-10-01,10:40,0,492,537,22.8,96.4,41,18,37,19
2017-10-01,10:41,0,493,534,22.8,96.2,41,18,37,18
2017-10-01,10:41,0,488,535,22.8,96.0,41,18,37,19
2017-10-01,10:41,0,489,532,22.8,96.4,41,18,37,19
2017-10-01,10:41,0,487,533,22.8,96.8,41,18,37,19
2017-10-01,10:41,0,459,535,22.8,96.8,41,18,37,18
2017-10-01,10:41,0,459,532,22.8,96.8,41,18,37,18
2017-10-01,10:41,0,445,532,22.8,96.9,41,18,37,19
2017-10-01,10:42,0,445,535,22.8,96.8,41,18,37,19
2017-10-01,10:42,0,436,529,22.8,96.8,41,18,37,18
2017-10-01,10:42,0,439,528,22.8,97.0,41,18,37,19
2017-10-01,10:42,0,429,527,22.8,97.2,41,18,37,19
2017-10-01,10:42,0,435,534,22.8,97.2,40,18,37,18
2017-10-01,10:42,0,440,530,22.8,97.2,40,18,38,18
2017-10-01,10:42,0,449,355,22.8,97.1,41,18,38,18
2017-10-01,10:42,0,456,358,22.7,97.1,40,18,38,18
2017-10-01,10:43,0,471,358,22.7,97.1,40,18,38,18
2017-10-01,10:43,0,465,357,22.7,97.2,40,18,38,18
2017-10-01,10:43,0,464,356,22.7,97.4,40,18,38,18
2017-10-01,10:43,0,475,357,22.7,97.1,40,18,38,19
2017-10-01,10:43,0,469,351,22.7,97.3,40,18,38,18
2017-10-01,10:43,0,487,357,22.7,97.5,40,18,38,18
2017-10-01,10:43,0,489,355,22.7,97.1,40,18,38,18
2017-10-01,10:43,0,528,353,22.7,97.1,40,18,38,19
2017-10-01,10:44,0,526,349,22.7,97.1,40,18,38,19
2017-10-01,10:44,0,430,347,22.7,97.1,40,18,39,18
2017-10-01,10:44,0,425,351,22.7,96.9,40,18,39,19
2017-10-01,10:44,0,415,352,22.7,96.8,40,18,39,18
2017-10-01,10:44,0,444,350,22.7,96.5,40,18,39,18
2017-10-01,10:44,0,414,353,22.7,96.4,40,18,39,18
2017-10-01,10:44,0,401,348,22.7,96.8,40,18,39,19
2017-10-01,10:45,0,393,351,22.7,97.4,40,18,39,18
2017-10-01,10:45,0,392,352,22.7,97.9,40,18,39,19
2017-10-01,10:45,0,400,354,22.7,97.6,40,18,39,19
2017-10-01,10:45,0,391,352,22.7,96.8,40,18,39,19
2017-10-01,10:45,0,393,357,22.7,96.7,40,18,39,18
2017-10-01,10:45,0,383,357,22.7,96.8,40,18,39,18
2017-10-01,10:45,0,381,359,22.7,97.1,40,18,39,19
2017-10-01,10:45,0,377,359,22.7,97.6,40,18,40,19
2017-10-01,10:46,0,379,355,22.7,97.6,40,18,40,19
2017-10-01,10:46,0,446,358,22.7,97.7,40,18,40,19
2017-10-01,10:46,0,427,359,22.7,97.1,40,18,40,19
2017-10-01,10:46,0,473,360,22.7,96.8,40,18,40,19
2017-10-01,10:46,0,441,358,22.7,96.7,40,18,40,19
2017-10-01,10:46,0,432,364,22.6,96.6,40,18,40,19
2017-10-01,10:46,0,431,360,22.7,96.8,40,18,40,19
2017-10-01,10:46,0,461,359,22.6,96.5,40,18,40,19
2017-10-01,10:47,0,456,360,22.6,96.3,40,18,40,19
2017-10-01,10:47,0,453,367,22.6,96.6,40,18,40,19
2017-10-01,10:47,0,462,366,22.6,96.7,40,18,40,19
2017-10-01,10:47,0,446,358,22.6,96.6,40,18,40,19
2017-10-01,10:47,0,441,364,22.7,96.8,40,18,40,19
2017-10-01,10:47,0,461,365,22.7,97.1,40,18,40,18
2017-10-01,10:47,0,421,362,22.7,96.9,40,18,40,18
2017-10-01,10:48,1,405,360,22.6,96.7,40,18,40,19
2017-10-01,10:48,0,404,359,22.7,96.8,40,18,41,18
2017-10-01,10:48,0,399,363,22.7,97.0,40,18,41,19
2017-10-01,10:48,1,395,363,22.7,96.8,40,18,41,19
2017-10-01,10:48,0,402,365,22.7,96.8,40,18,41,19
2017-10-01,10:48,0,388,366,22.6,96.9,40,18,41,19
2017-10-01,10:48,0,437,365,22.7,97.1,40,18,41,19
2017-10-01,10:48,0,413,361,22.7,97.4,40,18,41,19
2017-10-01,10:49,0,453,363,22.6,97.2,40,18,41,19
2017-10-01,10:49,0,458,365,22.7,97.1,40,18,41,18
2017-10-01,10:49,0,462,360,22.6,96.7,40,18,41,18
2017-10-01,10:49,0,462,366,22.7,96.8,40,18,41,19
2017-10-01,10:49,0,460,359,22.7,97.1,40,18,41,19
2017-10-01,10:49,0,465,364,22.7,97.4,40,18,41,18
2017-10-01,10:49,0,471,360,22.7,97.2,40,18,41,19
2017-10-01,10:49,0,475,365,22.7,96.8,40,18,41,19
2017-10-01,10:50,0,485,362,22.6,96.4,41,18,41,18
2017-10-01,10:50,0,484,361,22.7,96.3,40,18,41,19
2017-10-01,10:50,0,485,365,22.6,96.0,40,18,41,19
2017-10-01,10:50,0,488,359,22.6,95.9,40,18,41,18
2017-10-01,10:50,0,482,367,22.6,96.2,40,18,41,19
2017-10-01,10:50,0,479,360,22.6,96.1,40,18,41,19
2017-10-01,10:50,0,475,366,22.6,95.9,40,18,41,18
2017-10-01,10:51,0,478,358,22.6,95.7,40,18,41,18
2017-10-01,10:51,0,473,364,22.6,95.6,41,18,41,19
2017-10-01,10:51,0,471,363,22.6,95.8,40,18,41,19
2017-10-01,10:51,0,483,365,22.6,95.9,40,19,41,18
2017-10-01,10:51,0,482,363,22.7,96.1,40,18,41,19
2017-10-01,10:51,0,485,366,22.7,96.1,41,18,41,18
2017-10-01,10:51,0,491,369,22.6,95.9,40,18,41,18
2017-10-01,10:51,0,490,358,22.7,96.0,40,18,41,19
2017-10-01,10:52,0,491,363,22.7,96.4,40,19,41,18
2017-10-01,10:52,0,489,361,22.7,97.0,40,18,41,19
2017-10-01,10:52,0,485,362,22.7,97.1,40,18,41,19
2017-10-01,10:52,0,479,360,22.7,96.8,40,19,41,18
2017-10-01,10:52,0,477,364,22.7,96.5,41,18,41,19
2017-10-01,10:52,0,476,360,22.7,96.2,40,18,41,18
2017-10-01,10:52,0,478,358,22.7,96.2,41,18,41,18
2017-10-01,10:52,0,480,363,22.7,96.1,40,18,41,18
2017-10-01,10:53,0,480,357,22.7,96.1,41,19,41,18
2017-10-01,10:53,0,489,358,22.7,96.2,41,18,41,18
2017-10-01,10:53,0,487,356,22.7,96.1,41,18,41,19
2017-10-01,10:53,0,488,361,22.7,96.0,41,18,40,19
2017-10-01,10:53,0,484,361,22.7,95.9,41,19,41,18
2017-10-01,10:53,0,485,363,22.6,95.8,41,18,41,19
2017-10-01,10:53,0,482,361,22.6,95.7,41,18,41,18
2017-10-01,10:54,0,481,363,22.7,96.0,41,19,41,19
2017-10-01,10:54,0,476,354,22.6,95.8,40,19,41,19
2017-10-01,10:54,0,472,362,22.6,95.6,41,18,41,19
2017-10-01,10:54,0,469,363,22.7,95.9,41,19,41,18
2017-10-01,12:02,0,538,389,22.6,95.8,29,18,29,18
2017-10-01,12:02,0,536,393,23.3,99.9,29,18,29,18
2017-10-01,12:02,0,537,395,23.2,99.9,29,18,29,18
2017-10-01,12:02,0,534,394,23.3,99.9,29,18,29,19
2017-10-01,12:02,0,531,390,23.3,99.9,29,18,29,18
2017-10-01,12:02,0,547,388,23.3,99.9,29,18,29,18
2017-10-01,12:03,0,556,390,23.2,99.9,29,18,29,18
2017-10-01,12:03,0,564,392,23.2,99.9,29,18,29,18
2017-10-01,12:03,0,561,395,23.3,99.9,29,18,29,18
2017-10-01,12:03,0,565,394,23.3,99.9,29,18,30,18
2017-10-01,12:03,0,490,394,23.3,99.9,29,18,30,19
2017-10-01,12:03,0,565,393,23.3,99.9,29,18,30,18
2017-10-01,12:03,0,562,394,23.3,99.9,29,18,30,18
2017-10-01,12:04,0,562,394,23.3,99.9,29,18,30,18
2017-10-01,12:04,0,562,388,23.3,99.9,29,18,30,18
2017-10-01,12:04,0,555,392,23.3,99.9,29,18,30,19
2017-10-01,12:04,0,561,391,23.3,99.9,29,18,30,18
2017-10-01,12:04,0,565,394,23.3,99.9,29,18,30,18
2017-10-01,12:04,0,562,392,23.3,99.9,29,18,30,18
2017-10-01,12:04,0,565,393,23.3,99.9,29,18,30,19
2017-10-01,12:04,0,564,390,23.3,99.9,29,18,30,18
2017-10-01,12:05,0,563,392,23.4,99.9,29,18,30,18
2017-10-01,12:05,0,563,394,23.3,99.9,29,18,31,18
2017-10-01,12:05,0,564,392,23.4,99.9,29,18,30,18
2017-10-01,12:05,0,565,393,23.3,99.9,29,18,31,18
2017-10-01,12:05,0,562,394,23.4,99.9,29,18,30,18
2017-10-01,12:05,1,560,388,23.4,99.9,29,18,31,18
2017-10-01,12:05,0,553,4,23.3,99.9,29,18,31,18
2017-10-01,12:05,0,552,0,23.4,99.9,29,18,31,18
2017-10-01,12:06,0,554,384,23.4,99.9,29,18,31,18
2017-10-01,12:06,0,561,391,23.3,99.9,29,18,31,18
2017-10-01,12:06,0,560,388,23.4,99.9,29,18,31,18
2017-10-01,12:06,0,555,390,23.3,99.9,29,18,31,18
2017-10-01,12:06,0,554,389,23.3,99.9,29,18,31,18
2017-10-01,12:06,0,557,387,23.3,99.9,30,18,31,18
2017-10-01,12:06,0,558,385,23.2,96.9,31,18,31,18
2017-10-01,12:07,0,558,386,23.2,93.8,32,18,31,18
2017-10-01,12:07,0,552,387,23.2,93.5,32,18,31,18
2017-10-01,12:07,0,550,386,23.2,92.8,33,18,32,18
2017-10-01,12:07,0,508,391,23.3,91.1,33,17,32,18
2017-10-01,12:07,0,527,395,23.3,93.6,33,18,31,18
2017-10-01,12:07,0,558,392,23.3,94.7,33,18,32,18
2017-10-01,12:07,0,563,394,23.3,96.1,33,17,31,18
2017-10-01,12:07,0,566,394,23.3,97.1,34,18,31,18
2017-10-01,12:08,0,558,392,23.4,97.0,34,18,32,18
2017-10-01,12:08,0,562,391,23.4,97.6,34,17,32,19
2017-10-01,12:08,0,561,391,23.4,99.6,34,17,32,18
2017-10-01,12:08,0,556,391,23.4,99.0,33,18,32,18
2017-10-01,12:08,0,517,395,23.4,98.0,34,18,32,18
2017-10-01,12:08,0,554,392,23.4,98.0,34,18,32,18
2017-10-01,12:08,0,511,390,23.3,97.8,34,17,32,19
2017-10-01,12:08,0,558,394,23.4,97.6,34,18,32,18
2017-10-01,12:09,0,557,391,23.4,98.3,34,18,32,18
2017-10-01,12:09,0,555,394,23.4,98.8,34,18,32,18
2017-10-01,12:09,0,550,392,23.4,98.8,34,18,32,19
2017-10-01,12:09,0,547,14,23.4,99.4,34,18,32,18
2017-10-01,12:09,0,550,1,23.4,99.2,34,18,32,18
2017-10-01,12:09,0,544,0,23.3,98.8,34,18,32,19
2017-10-01,12:09,0,549,2,23.4,97.9,34,18,32,18
2017-10-01,12:10,0,544,1,23.3,98.2,34,18,32,18
2017-10-01,12:10,0,544,0,23.3,98.3,34,18,33,19
2017-10-01,12:10,0,542,2,23.4,98.7,34,18,32,18
2017-10-01,12:10,0,541,2,23.3,98.7,33,18,33,18
2017-10-01,12:10,0,540,2,23.3,98.2,33,18,33,18
2017-10-01,12:10,0,539,0,23.3,98.0,33,18,33,19
2017-10-01,12:10,0,537,2,23.3,98.0,33,18,33,19
2017-10-01,12:10,0,537,2,23.3,98.4,33,18,33,19
2017-10-01,12:11,0,536,3,23.3,98.7,34,18,33,19
2017-10-01,12:11,0,530,3,23.2,98.4,34,18,33,19
2017-10-01,12:11,0,529,2,23.3,98.3,33,18,33,18
2017-10-01,12:11,0,526,1,23.2,98.8,33,18,33,18
2017-10-01,12:11,0,528,1,23.2,99.0,33,18,33,18
2017-10-01,12:11,0,522,3,23.2,98.9,33,18,33,18
2017-10-01,12:11,0,521,2,23.2,98.1,33,18,33,18
2017-10-01,12:11,0,519,1,23.2,98.3,33,18,33,18
2017-10-01,12:12,0,516,0,23.2,98.6,34,18,33,18
2017-10-01,12:12,0,512,1,23.2,98.8,33,18,33,18
2017-10-01,12:12,0,511,1,23.2,98.9,33,18,33,18
2017-10-01,12:12,0,504,1,23.2,98.9,33,18,33,18
2017-10-01,12:12,0,500,2,23.2,98.9,33,18,33,19
2017-10-01,12:12,0,499,0,23.2,99.3,33,18,33,18
2017-10-01,12:12,0,499,1,23.2,99.3,33,18,33,18
2017-10-01,12:13,0,497,3,23.2,99.4,33,18,34,18
2017-10-01,12:13,0,495,0,23.2,99.3,33,18,33,18
2017-10-01,12:13,0,495,4,23.1,99.3,34,18,34,19
2017-10-01,12:13,0,494,2,23.1,99.2,33,18,34,18
2017-10-01,12:13,0,490,0,23.2,99.7,33,18,34,18
2017-10-01,12:13,0,484,0,23.1,99.9,33,18,34,18
2017-10-01,12:13,0,481,2,23.1,99.9,33,18,34,18
2017-10-01,12:13,0,479,0,23.1,99.9,33,18,34,18
2017-10-01,12:14,0,476,1,23.1,99.9,34,18,34,19
2017-10-01,12:14,0,475,0,23.1,99.9,33,18,34,18
2017-10-01,12:14,0,478,0,23.1,99.9,33,18,34,18
2017-10-01,12:14,0,468,0,23.1,99.9,34,18,34,18
2017-10-01,12:14,0,473,2,23.1,99.9,34,18,34,18
2017-10-01,12:14,0,471,0,23.0,99.9,34,18,34,18
2017-10-01,12:14,0,470,2,23.0,99.9,33,18,34,18
2017-10-01,12:14,0,468,2,23.0,99.9,34,18,34,19
2017-10-01,12:15,0,467,0,23.0,99.9,34,18,34,18
2017-10-01,12:15,0,463,1,23.0,99.9,33,18,35,19
2017-10-01,12:15,0,460,2,23.1,99.9,34,18,34,18
2017-10-01,12:15,0,456,3,23.0,99.9,34,18,34,18
2017-10-01,12:15,0,453,1,23.0,99.8,34,18,35,18
2017-10-01,12:15,0,449,1,23.0,99.6,34,18,35,19
2017-10-01,12:15,0,450,1,23.0,99.7,34,18,35,18
2017-10-01,12:16,0,446,0,23.0,99.9,34,18,35,18
2017-10-01,12:16,0,444,0,23.0,99.7,34,18,35,18
2017-10-01,12:16,0,444,3,23.0,99.9,34,18,35,18
2017-10-01,12:16,0,442,3,23.0,99.9,34,18,35,18
2017-10-01,12:16,0,439,0,23.0,99.9,34,18,35,18
2017-10-01,12:16,0,436,2,23.0,99.9,34,18,35,18
2017-10-01,12:16,0,431,0,23.0,99.9,34,18,35,19
2017-10-01,12:16,0,431,2,23.0,99.9,34,18,35,19
2017-10-01,12:17,1,427,1,23.0,99.9,34,18,35,19
2017-10-01,12:17,0,422,3,23.0,99.9,34,18,35,18
2017-10-01,12:17,0,422,0,22.9,99.9,34,18,36,18
2017-10-01,12:17,0,420,0,22.9,99.6,34,18,36,19
2017-10-01,12:17,0,421,1,22.9,99.7,34,18,36,19
2017-10-01,12:17,0,417,0,22.9,99.8,34,18,36,18
2017-10-01,12:17,0,416,1,22.9,99.9,34,18,36,19
2017-10-01,12:17,0,413,3,22.9,99.9,34,18,36,18
2017-10-01,12:18,0,411,0,22.9,99.9,34,18,36,19
2017-10-01,12:18,0,409,3,22.9,99.1,34,18,36,19
2017-10-01,12:18,0,404,0,22.9,99.4,34,18,36,18
2017-10-01,12:18,0,402,1,22.9,99.9,34,18,36,18
2017-10-01,12:18,0,402,2,22.9,99.9,34,18,36,19
2017-10-01,12:18,0,402,0,22.9,99.9,34,18,36,18
2017-10-01,12:18,0,395,0,22.9,99.9,34,18,36,19
2017-10-01,12:19,0,390,0,22.9,99.9,34,18,36,18
2017-10-01,12:19,0,388,1,22.8,99.3,35,18,36,18
2017-10-01,12:19,0,380,0,22.9,99.3,34,18,37,19
2017-10-01,12:19,0,377,1,22.8,99.4,35,18,36,19
2017-10-01,12:19,0,372,0,22.9,99.9,34,18,37,18
2017-10-01,12:19,0,378,0,22.8,98.9,35,18,37,19
2017-10-01,12:19,0,367,0,22.8,99.3,35,18,37,18
2017-10-01,12:19,0,370,0,22.8,99.9,35,18,37,19
2017-10-01,12:20,0,371,2,22.8,99.9,35,18,37,18
2017-10-01,12:20,0,366,0,22.8,99.9,35,18,37,18
2017-10-01,12:20,0,363,0,22.9,99.9,35,18,37,18
2017-10-01,12:20,0,362,0,22.9,99.9,35,18,37,19
2017-10-01,12:20,0,359,0,22.9,99.9,35,18,37,19
2017-10-01,12:20,0,362,0,22.8,99.9,35,18,37,19
2017-10-01,12:20,0,361,2,22.8,99.9,35,18,37,19
2017-10-01,12:20,0,363,0,22.8,99.9,35,18,37,18
2017-10-01,12:21,0,366,1,22.8,99.9,35,18,37,18
2017-10-01,12:21,0,372,1,22.8,99.9,35,18,37,18
2017-10-01,12:21,0,370,0,22.8,99.9,35,18,38,19
2017-10-01,12:21,0,371,0,22.8,99.9,35,18,37,19
2017-10-01,12:21,0,372,0,22.8,99.9,35,18,38,19
2017-10-01,12:21,0,372,0,22.8,99.9,35,18,38,19
2017-10-01,12:21,0,372,0,22.8,99.9,35,18,38,19
2017-10-01,12:22,0,369,0,22.8,99.9,35,18,37,19
2017-10-01,12:22,0,374,0,22.8,99.9,35,18,38,18
2017-10-01,12:22,0,374,0,22.8,99.9,35,18,38,18
2017-10-01,12:22,0,374,0,22.8,99.9,35,18,38,18
2017-10-01,12:22,0,375,0,22.8,99.9,35,18,38,18
2017-10-01,12:22,0,371,2,22.8,99.9,35,18,38,19
2017-10-01,12:22,0,371,0,22.8,99.9,35,18,38,19
2017-10-01,12:22,0,375,0,22.8,99.9,35,18,38,18
2017-10-01,12:23,0,377,0,22.8,99.9,36,18,38,18
2017-10-01,12:23,0,386,2,22.8,99.9,35,18,38,18
2017-10-01,12:23,0,386,0,22.8,99.9,35,18,38,18
2017-10-01,12:23,0,388,0,22.8,99.9,36,18,38,19
2017-10-01,12:23,0,388,0,22.7,99.9,36,18,38,19
2017-10-01,12:23,0,395,0,22.8,99.8,36,18,39,18
2017-10-01,12:23,0,396,2,22.8,99.9,36,18,39,18
2017-10-01,12:23,0,397,0,22.7,99.9,36,18,39,19
2017-10-01,12:24,0,399,0,22.7,99.9,36,18,39,18
2017-10-01,12:24,0,400,0,22.8,99.9,36,18,39,19
2017-10-01,12:24,0,402,0,22.7,99.9,36,18,39,19
2017-10-01,12:24,0,403,0,22.7,99.9,36,18,39,18
2017-10-01,12:24,0,402,3,22.7,99.9,36,18,39,18
2017-10-01,12:24,0,402,0,22.7,99.8,36,18,39,19
2017-10-01,12:24,0,407,0,22.7,99.9,36,18,39,19
2017-10-01,12:25,0,404,0,22.7,99.9,36,18,39,19
2017-10-01,12:25,0,409,0,22.7,99.9,36,18,39,18
2017-10-01,12:25,0,410,1,22.7,99.4,36,18,39,18
2017-10-01,12:25,0,412,1,22.7,99.2,36,18,39,18
2017-10-01,12:25,0,415,1,22.7,98.9,36,18,39,18
2017-10-01,12:25,0,411,1,22.7,99.1,36,18,39,18
2017-10-01,12:25,0,412,0,22.7,99.7,36,18,39,19
2017-10-01,12:25,0,413,0,22.6,99.7,36,18,40,19
2017-10-01,12:26,0,412,1,22.6,99.8,36,18,40,18
2017-10-01,12:26,0,413,0,22.6,99.3,36,18,40,19
2017-10-01,12:26,0,412,0,22.6,99.5,37,18,40,19
2017-10-01,12:26,1,413,1,22.6,99.6,36,18,40,19
2017-10-01,12:26,0,411,0,22.6,99.6,37,18,40,19
2017-10-01,12:26,0,408,0,22.6,99.3,37,18,40,18
2017-10-01,12:26,0,403,0,22.6,98.8,37,18,40,19
2017-10-01,12:26,0,403,0,22.6,99.0,37,18,40,18
2017-10-01,12:27,0,400,0,22.6,99.2,37,18,40,19
2017-10-01,12:27,0,397,0,22.6,99.3,37,18,41,19
2017-10-01,12:27,0,401,0,22.6,99.0,37,18,40,19
2017-10-01,12:27,0,399,0,22.6,97.9,37,18,41,19
2017-10-01,12:27,0,398,1,22.5,97.8,37,18,40,19
2017-10-01,12:27,0,398,0,22.6,98.1,37,18,40,18
2017-10-01,12:27,0,397,0,22.6,98.3,37,18,41,19
2017-10-01,12:27,0,400,0,22.6,98.7,37,18,41,18
2017-10-01,12:28,0,401,1,22.6,98.6,37,18,41,19
2017-10-01,12:28,0,401,0,22.6,98.6,37,18,41,18
2017-10-01,12:28,0,400,0,22.5,98.0,37,18,41,18
2017-10-01,12:28,0,396,0,22.5,98.0,37,18,41,18
2017-10-01,12:28,0,391,0,22.5,98.7,37,18,41,18
2017-10-01,12:28,0,394,0,22.5,98.8,37,18,41,18
2017-10-01,12:28,0,391,3,22.5,98.4,37,18,41,18
2017-10-01,12:29,0,395,2,22.5,98.0,37,18,41,19
2017-10-01,12:29,0,390,1,22.6,98.0,37,18,41,19
2017-10-01,12:29,0,387,0,22.6,97.9,37,18,41,19
2017-10-01,12:29,0,383,0,22.5,98.1,37,18,41,18
2017-10-01,12:29,0,384,0,22.5,98.1,38,18,41,19
2017-10-01,12:29,0,384,0,22.5,97.8,38,18,41,19
2017-10-01,12:29,0,382,0,22.6,97.8,38,18,41,18
2017-10-01,12:29,0,381,0,22.5,98.1,38,18,41,18
2017-10-01,12:30,0,376,0,22.5,98.7,38,18,41,19
2017-10-01,12:30,0,368,0,22.5,98.5,38,18,41,19
2017-10-01,12:30,0,366,0,22.5,98.4,38,18,42,19
2017-10-01,12:30,0,364,2,22.5,98.4,38,18,41,19
2017-10-01,12:30,0,359,0,22.5,98.5,38,19,41,19
2017-10-01,12:30,0,360,1,22.5,98.5,38,18,41,19
2017-10-01,12:30,0,357,0,22.5,98.3,38,18,41,18
2017-10-01,12:30,0,358,1,22.5,98.3,38,18,41,19
2017-10-01,12:31,0,352,0,22.5,98.2,38,18,41,19
2017-10-01,12:31,0,345,0,22.5,98.2,38,18,41,18
2017-10-01,12:31,0,349,0,22.5,98.1,38,18,41,18
2017-10-01,12:31,0,344,0,22.5,98.2,38,18,41,19
2017-10-01,12:31,0,344,0,22.5,98.1,38,18,42,19
2017-10-01,12:31,0,340,0,22.5,98.8,38,18,41,19
2017-10-01,12:31,0,337,0,22.5,99.2,38,18,41,18
2017-10-01,12:32,0,333,0,22.5,99.1,38,19,41,18
2017-10-01,12:32,0,331,0,22.5,99.1,39,18,41,19
2017-10-01,12:32,0,328,1,22.5,98.7,39,18,41,19
2017-10-01,12:32,0,325,0,22.5,98.3,39,18,41,19
2017-10-01,12:32,0,325,0,22.4,98.1,38,18,41,19
2017-10-01,12:32,0,318,0,22.5,98.6,39,18,41,18
2017-10-01,12:32,0,314,0,22.4,98.0,39,18,41,18
2017-10-01,12:32,0,313,0,22.4,97.8,38,18,41,18
2017-10-01,12:33,0,315,0,22.4,98.0,38,19,41,18
2017-10-01,12:33,0,312,0,22.4,98.6,38,18,41,18
2017-10-01,12:33,0,309,0,22.4,98.4,38,18,42,18
2017-10-01,12:33,0,307,0,22.4,98.2,38,19,41,18
2017-10-01,12:33,0,309,0,22.4,98.6,39,19,41,18
2017-10-01,12:33,0,310,0,22.4,98.9,39,18,41,19
2017-10-01,12:33,0,307,0,22.4,99.2,39,18,41,19
2017-10-01,12:33,0,308,0,22.5,99.0,39,18,41,19
2017-10-01,12:34,0,310,0,22.4,99.2,39,18,41,18
2017-10-01,12:34,0,309,0,22.4,98.7,38,19,41,18
2017-10-01,12:34,0,309,0,22.4,99.0,39,19,41,18
2017-10-01,12:34,0,306,0,22.4,98.9,38,19,41,18
2017-10-01,12:34,0,306,0,22.4,98.9,39,19,41,18
2017-10-01,12:34,0,305,0,22.4,98.9,39,19,41,18
2017-10-01,12:34,0,311,0,22.4,98.9,39,18,41,19
2017-10-01,12:35,0,312,1,22.4,98.7,39,19,41,18
2017-10-01,12:35,0,311,0,22.4,98.9,39,18,41,19
2017-10-01,12:35,0,316,0,22.4,98.4,39,19,41,19
2017-10-01,12:35,0,314,0,22.4,98.3,39,18,41,19
2017-10-01,12:35,0,322,0,22.4,98.2,39,19,41,18
2017-10-01,12:35,0,312,0,22.4,98.6,39,19,41,19
2017-10-01,12:35,0,320,0,22.4,98.7,39,19,41,18
2017-10-01,12:35,0,323,0,22.4,98.5,39,19,41,19
2017-10-01,12:36,0,326,0,22.4,98.1,39,19,41,19
2017-10-01,12:36,0,332,0,22.4,97.5,39,19,41,18
2017-10-01,12:36,0,331,0,22.3,97.4,39,19,41,19
2017-10-01,12:36,0,335,3,22.3,97.4,39,19,41,19
2017-10-01,12:36,0,339,0,22.3,97.4,39,19,41,19
2017-10-01,12:36,0,341,0,22.4,97.1,39,19,41,19
