2018-01-07,00:00,not set,not set,not set,not set,0,not set,,,not set,not set,67.00,not set,BathroomLightCommanded,47.1,12.8,not set,not set,not set,not set,not set,not set,0,not set,16,0,22.50,21.20,8,38,15,38,high,normal,on,on,7.0,10.585,10.575,10.55
2018-01-07,00:00,not set,not set,not set,not set,0,not set,,,not set,not set,66.90,not set,BathroomLightCommanded,47.0,12.8,not set,not set,not set,not set,not set,not set,0,not set,21.13,0,22.50,13,7,38,15,38,high,normal,on,on,7.0,10.605,10.595,10.6
2018-01-07,00:00,not set,not set,not set,not set,0,not set,,,not set,not set,66.90,not set,BathroomLightCommanded,47.0,12.8,not set,not set,not set,not set,not set,not set,0,not set,17,0,22.50,21.36,3,38,16,38,high,normal,on,on,7.0,10.555,10.525,10.615
2018-01-07,00:00,not set,not set,not set,not set,0,not set,,,not set,not set,66.90,not set,BathroomLightCommanded,47.0,12.8,not set,not set,not set,not set,not set,not set,0,not set,21.27,0,22.50,14,6,38,15,38,high,normal,on,on,7.0,10.64,10.645,10.6
2018-01-07,00:01,not set,not set,not set,not set,0,not set,,,not set,not set,66.90,not set,BathroomLightCommanded,47.0,12.8,not set,not set,not set,not set,not set,not set,0,not set,17,0,22.50,20.93,6,38,15,38,high,normal,on,on,7.0,10.63,10.655,10.47
2018-01-07,00:01,not set,not set,not set,not set,0,not set,,,not set,not set,66.90,not set,BathroomLightCommanded,46.9,12.8,not set,not set,not set,not set,not set,not set,0,not set,21.19,0,22.50,11,7,38,15,38,high,normal,on,on,7.0,10.67,10.605,10.595
2018-01-07,00:01,not set,not set,not set,not set,0,not set,,,not set,not set,66.90,not set,BathroomLightCommanded,46.9,12.8,not set,not set,not set,not set,not set,not set,0,not set,11,0,22.50,21.32,8,38,15,38,high,normal,on,on,7.0,10.56,10.585,10.63
2018-01-07,00:02,not set,not set,not set,not set,0,not set,,,not set,not set,66.90,not set,BathroomLightCommanded,46.9,12.8,not set,not set,not set,not set,not set,not set,0,not set,21.10,0,22.50,17,8,38,15,38,high,normal,on,on,7.0,10.595,10.52,10.485
2018-01-07,00:02,not set,not set,not set,not set,0,not set,,,not set,not set,66.80,not set,BathroomLightCommanded,46.9,12.8,not set,not set,not set,not set,not set,not set,0,not set,7,0,22.60,21.06,6,38,15,38,high,normal,on,on,7.0,10.55,10.565,10.525
2018-01-07,00:02,not set,not set,not set,not set,0,not set,,,not set,not set,67.00,not set,BathroomLightCommanded,46.9,12.8,not set,not set,not set,not set,not set,not set,0,not set,21.28,0,22.60,6,6,39,15,38,high,normal,on,on,7.0,10.455,10.485,10.565
2018-01-07,00:02,not set,not set,not set,not set,0,not set,,,not set,not set,66.90,not set,BathroomLightCommanded,46.9,12.8,not set,not set,not set,not set,not set,not set,0,not set,3,0,22.50,21.18,8,38,15,38,high,normal,on,on,7.0,10.495,10.495,10.55
2018-01-07,00:03,not set,not set,not set,not set,0,not set,,,not set,not set,66.80,not set,BathroomLightCommanded,46.8,12.8,not set,not set,not set,not set,not set,not set,0,not set,21.13,0,22.50,7,5,38,15,38,high,normal,on,on,7.0,10.545,10.67,10.635
