2018-01-08,00:05,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.5,76.7,not set,not set,not set,not set,not set,not set,0,not set,19,18.30,48.00,0,42,15,38,12,high,normal,on,on,2.01,2.005,1.98,2.01
2018-01-08,00:05,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.5,not set,not set,not set,not set,not set,not set,0,not set,34,18.30,48.10,0,41,15,38,12,high,normal,on,on,1.97,1.975,1.96,1.975
2018-01-08,00:05,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.6,not set,not set,not set,not set,not set,not set,0,not set,14,18.30,48.00,0,42,14,37,12,high,normal,on,on,1.95,2.15,2.29,2.165
2018-01-08,00:06,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,25,18.30,47.90,0,42,15,38,12,high,normal,on,on,1.98,1.965,1.96,1.98
2018-01-08,00:06,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,24,18.30,47.90,0,41,14,38,12,high,normal,on,on,1.995,2.02,2.005,1.975
2018-01-08,00:07,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.8,not set,not set,not set,not set,not set,not set,0,not set,18,18.30,47.90,0,41,15,38,12,high,normal,on,on,2.005,2.0,2.03,2.055
2018-01-08,00:07,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.8,not set,not set,not set,not set,not set,not set,0,not set,32,18.30,47.90,0,42,15,37,12,high,normal,on,on,1.925,1.96,1.98,2.005
2018-01-08,00:08,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,34,18.40,47.90,0,42,15,37,12,high,normal,on,on,1.955,1.995,1.945,2.01
2018-01-08,00:08,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,12,18.40,47.80,0,42,15,38,12,high,normal,on,on,1.965,1.945,1.965,2.02
2018-01-08,00:09,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.6,not set,not set,not set,not set,not set,not set,0,not set,22,18.40,47.70,0,42,14,37,12,high,normal,on,on,1.97,1.925,1.955,1.95
2018-01-08,00:09,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,23,18.40,47.80,0,42,14,38,12,high,normal,on,on,2.035,1.98,1.945,2.025
2018-01-08,00:09,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,34,18.40,47.80,0,43,15,37,12,high,normal,on,on,1.94,1.995,1.94,1.95
2018-01-08,00:10,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.6,not set,not set,not set,not set,not set,not set,0,not set,17,18.40,47.70,0,41,15,38,12,high,normal,on,on,1.98,1.98,1.935,1.995
2018-01-08,00:10,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.6,not set,not set,not set,not set,not set,not set,0,not set,14,18.40,47.60,0,42,15,37,13,high,normal,on,on,1.93,1.955,1.94,1.97
2018-01-08,00:11,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.6,not set,not set,not set,not set,not set,not set,0,not set,9,18.50,47.70,0,41,15,37,12,high,normal,on,on,1.945,1.92,1.915,2.005
2018-01-08,00:11,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,27,18.50,47.70,0,42,15,37,12,high,normal,on,on,1.935,1.98,1.96,1.99
2018-01-08,00:12,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.8,not set,not set,not set,not set,not set,not set,0,not set,21,18.50,47.60,0,42,15,37,12,high,normal,on,on,1.94,2.02,2.07,1.935
2018-01-08,00:12,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,25,18.50,47.60,0,42,15,37,12,high,normal,on,on,1.91,1.975,1.91,1.975
2018-01-08,00:13,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.9,not set,not set,not set,not set,not set,not set,0,not set,21,18.50,47.60,0,41,15,37,13,high,normal,on,on,1.965,1.925,1.97,1.93
2018-01-08,00:13,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.8,not set,not set,not set,not set,not set,not set,0,not set,20,18.50,47.50,0,41,15,37,12,high,normal,on,on,1.92,1.935,1.965,1.94
2018-01-08,00:13,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.8,not set,not set,not set,not set,not set,not set,0,not set,21,18.50,47.40,0,41,15,37,12,high,normal,on,on,1.93,1.945,1.935,1.935
2018-01-08,00:14,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.9,not set,not set,not set,not set,not set,not set,0,not set,13,18.50,47.40,0,41,15,37,12,high,normal,on,on,1.995,1.945,1.905,1.93
2018-01-08,00:14,not set,not set,not set,not set,1,not set,,,not set,not set,0,not set,not set,15.4,76.8,not set,not set,not set,not set,not set,not set,0,not set,7,18.60,47.60,0,43,15,37,12,high,normal,on,on,1.945,1.945,1.92,2.06
2018-01-08,00:15,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,34,18.60,47.50,0,42,14,38,12,high,normal,on,on,1.955,1.895,1.92,1.91
2018-01-08,00:15,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.4,76.7,not set,not set,not set,not set,not set,not set,0,not set,7,18.60,47.40,0,41,16,37,13,high,normal,on,on,1.93,1.935,1.88,2.005
2018-01-08,00:16,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.7,not set,not set,not set,not set,not set,not set,0,not set,12,18.60,47.40,0,42,15,37,12,high,normal,on,on,1.92,1.915,1.995,1.925
2018-01-08,00:16,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.7,not set,not set,not set,not set,not set,not set,0,not set,7,18.60,47.20,0,42,15,37,12,high,normal,on,on,1.935,1.935,1.9,1.9
2018-01-08,00:17,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.7,not set,not set,not set,not set,not set,not set,0,not set,19,18.60,47.10,0,42,15,37,12,high,normal,on,on,1.96,1.95,1.91,1.935
2018-01-08,00:17,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.8,not set,not set,not set,not set,not set,not set,0,not set,14,18.60,47.10,0,41,15,37,12,high,normal,on,on,2.08,2.03,1.925,1.935
2018-01-08,00:17,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.8,not set,not set,not set,not set,not set,not set,0,not set,32,18.60,47.10,0,42,16,37,12,high,normal,on,on,1.89,1.91,1.91,1.935
2018-01-08,00:18,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,77.0,not set,not set,not set,not set,not set,not set,0,not set,19,18.60,47.10,0,42,15,38,12,high,normal,on,on,2.02,1.935,1.955,1.95
2018-01-08,00:18,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,77.0,not set,not set,not set,not set,not set,not set,0,not set,28,18.70,47.20,0,41,15,37,12,high,normal,on,on,1.975,1.895,1.92,1.87
2018-01-08,00:19,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.9,not set,not set,not set,not set,not set,not set,0,not set,63,18.70,47.10,0,42,15,37,12,high,normal,on,on,1.925,1.91,1.905,1.925
2018-01-08,00:19,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,77.0,not set,not set,not set,not set,not set,not set,0,not set,25,18.70,47.10,0,42,14,37,12,high,normal,on,on,2.01,1.97,1.94,1.88
2018-01-08,00:20,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.9,not set,not set,not set,not set,not set,not set,0,not set,27,18.70,47.00,0,41,15,37,12,high,normal,on,on,2.075,1.915,1.91,1.905
2018-01-08,00:20,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.7,not set,not set,not set,not set,not set,not set,0,not set,7,18.70,47.00,0,42,15,37,12,high,normal,on,on,1.9,1.905,1.91,1.935
2018-01-08,00:21,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.7,not set,not set,not set,not set,not set,not set,0,not set,24,18.70,46.90,0,42,15,37,12,high,normal,on,on,2.11,2.08,2.165,2.055
2018-01-08,00:21,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.9,not set,not set,not set,not set,not set,not set,0,not set,17,18.70,46.90,0,41,15,37,12,high,normal,on,on,2.095,2.145,2.06,2.105
2018-01-08,00:21,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.8,not set,not set,not set,not set,not set,not set,0,not set,36,18.70,46.80,0,42,15,38,12,high,normal,on,on,16.525,16.605,16.595,16.755
2018-01-08,00:22,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.8,not set,not set,not set,not set,not set,not set,0,not set,8,18.70,46.80,0,41,15,37,12,high,normal,on,on,16.525,16.49,16.535,16.63
2018-01-08,00:22,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.8,not set,not set,not set,not set,not set,not set,0,not set,33.38,0,18.70,27,41,15,37,12,high,normal,on,on,16.49,16.5,16.555,
2018-01-08,00:23,not set,not set,not set,not set,0,not set,,,not set,not set,76.80,not set,not set,57.4,15.3,not set,not set,not set,not set,not set,not set,0,not set,0,0,18.70,33.41,0,41,15,37,high,normal,on,on,6.0,16.41,16.435,16.555
2018-01-08,00:23,not set,not set,not set,not set,0,not set,,,not set,not set,76.80,not set,not set,57.5,15.3,not set,not set,not set,not set,not set,not set,0,not set,7,0,18.80,32.86,0,41,15,37,high,normal,on,on,6.5,16.635,16.6,16.545
2018-01-08,00:24,not set,not set,not set,not set,0,not set,,,not set,not set,76.70,not set,not set,57.4,15.3,not set,not set,not set,not set,not set,not set,0,not set,25,0,18.80,33.14,0,41,15,39,high,normal,on,on,6.0,16.98,16.635,16.545
2018-01-08,00:24,not set,not set,not set,not set,0,not set,,,not set,not set,76.90,not set,not set,57.5,15.3,not set,not set,not set,not set,not set,not set,0,not set,190,0,18.80,34.56,0,41,15,40,high,normal,on,on,6.0,17.255,17.205,17.31
2018-01-08,00:24,not set,not set,not set,not set,0,not set,,,not set,not set,76.80,not set,not set,57.4,15.3,not set,not set,not set,not set,not set,not set,369,not set,191,0,18.80,34.87,280,41,15,39,high,normal,on,on,6.0,17.42,17.445,17.265
2018-01-08,00:25,not set,not set,not set,not set,0,not set,,,not set,not set,76.60,not set,not set,57.4,15.3,not set,not set,not set,not set,not set,not set,374,not set,215,0,18.80,34.92,0,41,14,39,high,normal,on,on,6.0,17.48,17.455,17.43
2018-01-08,00:25,not set,not set,not set,not set,0,not set,,,not set,not set,372,not set,not set,15.3,74.3,not set,not set,not set,not set,not set,not set,0,not set,191,18.80,46.70,0,41,14,39,12,high,normal,on,on,17.4,17.345,17.37,17.265
2018-01-08,00:26,not set,not set,not set,not set,0,not set,,,not set,not set,372,not set,not set,15.3,74.4,not set,not set,not set,not set,not set,not set,0,not set,194,18.80,46.70,0,41,14,40,13,high,normal,on,on,17.28,17.225,17.19,17.38
2018-01-08,00:26,not set,not set,not set,not set,0,not set,,,not set,not set,368,not set,not set,15.3,74.5,not set,not set,not set,not set,not set,not set,0,not set,186,18.80,46.70,0,41,14,40,12,high,normal,on,on,17.33,17.315,17.505,17.385
2018-01-08,00:27,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,74.9,not set,not set,not set,not set,not set,not set,0,not set,183,18.80,46.60,0,41,14,41,13,high,normal,on,on,17.195,17.31,17.135,17.36
2018-01-08,00:27,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.2,not set,not set,not set,not set,not set,not set,0,not set,191,18.80,46.60,0,41,14,41,12,high,normal,on,on,17.435,17.17,17.435,17.495
2018-01-08,00:27,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.4,not set,not set,not set,not set,not set,not set,0,not set,199,18.80,46.60,0,41,14,42,12,high,normal,on,on,17.37,17.49,17.255,17.245
2018-01-08,00:28,not set,not set,not set,not set,0,not set,,,not set,not set,0,not set,not set,15.3,76.7,not set,not set,not set,not set,not set,not set,0,not set,5.21,0,18.80,191,41,42,14,42,high,normal,on,on,6.0,2.655,2.545,2.575
2018-01-08,00:28,not set,not set,not set,not set,0,not set,,,not set,not set,76.70,not set,not set,57.3,15.3,not set,not set,not set,not set,not set,not set,0,not set,24,0,18.80,3.77,0,42,14,43,high,normal,on,on,6.0,1.895,1.955,1.865
2018-01-08,00:29,not set,not set,not set,not set,0,not set,,,not set,not set,76.60,not set,not set,57.2,15.3,not set,not set,not set,not set,not set,not set,0,not set,24,0,18.80,3.77,0,42,14,43,high,normal,on,on,6.0,1.865,1.87,1.85
2018-01-08,00:29,not set,not set,not set,not set,0,not set,,,not set,not set,76.50,not set,not set,57.3,15.3,not set,not set,not set,not set,not set,not set,0,not set,15,0,18.80,3.71,0,42,14,43,high,normal,on,on,6.0,1.88,1.865,1.85
2018-01-08,00:29,not set,not set,not set,not set,0,not set,,,not set,not set,76.30,not set,not set,57.3,15.3,not set,not set,not set,not set,not set,not set,0,not set,24,0,18.80,3.76,0,42,14,43,high,normal,on,on,6.5,1.855,2.005,1.87
2018-01-08,00:30,not set,not set,not set,not set,0,not set,,,not set,not set,76.20,not set,not set,57.3,15.3,not set,not set,not set,not set,not set,not set,0,not set,24,0,18.80,3.72,0,42,14,43,high,normal,on,on,6.0,1.885,1.885,1.845
2018-01-08,00:30,not set,not set,not set,not set,0,not set,,,not set,not set,76.50,not set,not set,57.3,15.3,not set,not set,not set,not set,not set,not set,0,not set,168,0,18.80,5.25,0,42,13,43,high,normal,on,on,6.5,1.875,1.905,1.9
2018-01-08,00:31,not set,not set,not set,not set,0,not set,,,not set,not set,76.30,not set,not set,57.3,15.3,not set,not set,not set,not set,not set,not set,0,not set,187,0,18.80,6.30,0,42,13,43,high,normal,on,on,6.0,2.8,2.63,3.12
2018-01-08,00:31,not set,not set,not set,not set,0,not set,,,not set,not set,76.00,not set,not set,57.4,15.3,not set,not set,not set,not set,not set,not set,362,not set,188,0,18.80,6.56,347,42,13,43,high,normal,on,on,6.0,3.2,3.125,3.16
2018-01-08,00:32,not set,not set,not set,not set,300,not set,,,not set,not set,368,not set,not set,15.3,76.1,not set,not set,not set,not set,not set,not set,0,not set,188,18.80,46.50,0,42,13,45,13,high,normal,on,on,3.15,3.165,3.155,3.215
2018-01-08,00:32,not set,not set,not set,not set,250,not set,,,not set,not set,368,not set,not set,15.3,75.8,not set,not set,not set,not set,not set,not set,0,not set,187,0,18.80,6.36,42,42,13,43,high,normal,on,on,6.0,3.15,3.175,3.17
2018-01-08,00:32,not set,not set,not set,not set,0,not set,,,not set,not set,73.30,not set,not set,57.4,15.4,not set,not set,not set,not set,not set,not set,367,not set,193,0,18.80,6.37,258,43,13,43,high,normal,on,on,6.0,3.12,3.165,3.12
2018-01-08,00:33,not set,not set,not set,not set,263,not set,,,not set,not set,365,not set,not set,15.4,74.0,not set,not set,not set,not set,not set,not set,0,not set,184,18.80,46.70,0,42,13,43,13,high,normal,on,on,3.195,3.125,3.145,3.165
2018-01-08,00:33,not set,not set,not set,not set,252,not set,,,not set,not set,366,not set,not set,15.4,73.9,not set,not set,not set,not set,not set,not set,0,not set,187,0,18.70,6.28,42,42,13,44,high,normal,on,on,6.5,3.225,3.15,3.165
2018-01-08,00:34,not set,not set,not set,not set,0,not set,,,not set,not set,74.70,not set,not set,57.4,15.4,not set,not set,not set,not set,not set,not set,0,not set,200,0,18.70,6.43,277,42,13,43,high,normal,on,on,6.5,3.235,3.17,3.23
2018-01-08,00:34,not set,not set,not set,not set,262,not set,,,not set,not set,0,not set,not set,15.4,75.3,not set,not set,not set,not set,not set,not set,0,not set,182,18.70,46.70,0,42,13,44,12,high,normal,on,on,3.155,3.16,3.135,3.175
2018-01-08,00:35,not set,not set,not set,not set,308,not set,,,not set,not set,0,not set,not set,15.4,75.5,not set,not set,not set,not set,not set,not set,0,not set,192,0,18.80,6.16,42,42,13,44,high,normal,on,on,6.5,3.11,3.11,3.145
2018-01-08,00:35,not set,not set,not set,not set,0,not set,,,not set,not set,75.50,not set,not set,57.5,15.4,not set,not set,not set,not set,not set,not set,0,not set,188,0,18.80,5.73,317,43,13,44,high,normal,on,on,7.0,2.79,2.86,2.775
2018-01-08,00:35,not set,not set,not set,not set,0,not set,,,not set,not set,75.60,not set,not set,57.5,15.4,not set,not set,not set,not set,not set,not set,0,not set,5.60,0,18.70,200,317,43,13,44,high,normal,on,on,6.5,2.815,2.81,2.815
2018-01-08,00:36,not set,not set,not set,not set,0,not set,,,not set,not set,75.60,not set,not set,57.5,15.3,not set,not set,not set,not set,not set,not set,0,not set,200,0,18.80,5.73,314,42,14,44,high,normal,on,on,6.5,2.84,2.84,2.845
2018-01-08,00:36,not set,not set,not set,not set,0,not set,,,not set,not set,75.70,not set,not set,57.5,15.3,not set,not set,not set,not set,not set,not set,0,not set,201,0,18.80,7.14,312,43,12,44,high,normal,on,on,6.0,3.51,3.55,3.585
2018-01-08,00:37,not set,not set,not set,not set,0,not set,,,not set,not set,76.00,not set,not set,57.4,15.4,not set,not set,not set,not set,not set,not set,0,not set,225,0,18.80,7.15,317,43,13,45,high,normal,on,on,6.0,3.59,3.58,3.51
2018-01-08,00:37,not set,not set,not set,not set,0,not set,,,not set,not set,75.60,not set,not set,57.4,15.3,not set,not set,not set,not set,not set,not set,0,not set,199,0,18.80,36.70,314,43,13,44,high,normal,on,on,6.0,3.53,18.46,18.595
2018-01-08,00:37,not set,not set,not set,not set,0,not set,,,not set,not set,76.20,not set,not set,57.4,15.3,not set,not set,not set,not set,not set,not set,363,not set,191,0,18.80,36.64,356,43,13,44,high,normal,on,on,6.0,18.355,18.435,18.43
2018-01-08,00:38,not set,not set,not set,not set,0,not set,,,not set,not set,75.40,not set,not set,57.5,15.3,not set,not set,not set,not set,not set,not set,361,not set,207,0,18.90,5.84,353,42,13,44,high,normal,on,on,6.5,3.58,2.915,2.915
2018-01-08,00:38,not set,not set,not set,not set,0,not set,,,not set,not set,75.00,not set,not set,57.5,15.5,not set,not set,not set,not set,not set,not set,362,not set,167,0,18.80,35.55,355,43,13,44,high,normal,on,on,6.5,17.625,17.575,17.675
2018-01-08,00:39,not set,not set,not set,not set,0,not set,,,not set,not set,72.20,not set,not set,57.5,15.6,not set,not set,not set,not set,not set,not set,360,not set,196,0,18.80,5.73,357,44,14,44,high,normal,on,on,7.0,17.805,17.625,11.815
2018-01-08,00:39,not set,not set,not set,not set,0,not set,,,not set,not set,68.20,not set,not set,57.5,15.8,not set,not set,not set,not set,not set,not set,358,not set,194,0,18.90,35.15,358,44,13,43,high,normal,on,on,6.0,17.85,17.675,17.505
2018-01-08,00:40,not set,not set,not set,not set,359,not set,,,not set,not set,356,not set,not set,16.0,65.8,not set,not set,not set,not set,not set,not set,0,not set,200,18.80,46.00,0,44,14,44,13,high,normal,on,on,17.775,17.83,17.715,17.645
2018-01-08,00:40,not set,not set,not set,not set,352,not set,,,not set,not set,357,not set,not set,16.2,64.6,not set,not set,not set,not set,not set,not set,0,not set,192,18.90,45.90,0,44,13,43,13,high,normal,on,on,17.73,17.7,17.7,17.645
2018-01-08,00:40,not set,not set,not set,not set,352,not set,,,not set,not set,354,not set,not set,16.4,63.6,not set,not set,not set,not set,not set,not set,0,not set,200,18.90,45.90,0,45,14,44,12,high,normal,on,on,17.655,17.735,17.45,17.78
2018-01-08,00:41,not set,not set,not set,not set,354,not set,,,not set,not set,355,not set,not set,16.6,63.2,not set,not set,not set,not set,not set,not set,0,not set,200,18.90,46.10,0,44,14,44,12,high,normal,on,on,17.81,17.73,17.635,17.46
2018-01-08,00:41,not set,not set,not set,not set,353,not set,,,not set,not set,355,not set,not set,16.8,62.0,not set,not set,not set,not set,not set,not set,0,not set,197,18.90,46.60,0,44,14,44,12,high,normal,on,on,17.775,17.66,17.615,17.635
2018-01-08,00:42,not set,not set,not set,not set,344,not set,,,not set,not set,354,not set,not set,17.2,61.2,not set,not set,not set,not set,not set,not set,0,not set,200,18.90,46.70,0,44,14,43,13,high,normal,on,on,17.82,17.81,17.735,17.595
2018-01-08,00:42,not set,not set,not set,not set,150,not set,,,not set,not set,0,not set,not set,17.5,59.9,not set,not set,not set,not set,not set,not set,0,not set,198,18.90,46.70,0,44,14,43,12,high,normal,on,on,17.81,17.66,17.54,17.62
2018-01-08,00:43,not set,not set,not set,not set,153,not set,,,not set,not set,0,not set,not set,17.7,59.0,not set,not set,not set,not set,not set,not set,0,not set,200,18.80,46.60,0,44,14,44,13,high,normal,on,on,17.64,17.67,17.75,17.605
2018-01-08,00:43,not set,not set,not set,not set,155,not set,,,not set,not set,0,not set,not set,17.8,58.3,not set,not set,not set,not set,not set,not set,0,not set,0,18.80,46.80,0,45,14,43,12,high,normal,on,on,17.49,17.645,16.92,16.765
2018-01-08,00:44,not set,not set,not set,not set,147,not set,,,not set,not set,0,not set,not set,18.0,57.7,not set,not set,not set,not set,not set,not set,0,not set,24,18.90,46.90,0,44,15,44,12,high,normal,on,on,16.795,16.755,16.815,17.035
2018-01-08,00:44,not set,not set,not set,not set,133,not set,,,not set,not set,0,not set,not set,18.2,57.1,not set,not set,not set,not set,not set,not set,0,not set,32,18.90,47.00,0,44,14,43,13,high,normal,on,on,16.755,16.795,17.055,16.885
2018-01-08,00:44,not set,not set,not set,not set,386,not set,,,not set,not set,356,not set,not set,18.3,56.6,not set,not set,not set,not set,not set,not set,0,not set,22,18.90,47.00,0,43,14,43,12,high,normal,on,on,16.815,16.935,16.685,17.035
2018-01-08,00:45,not set,not set,not set,not set,299,not set,,,not set,not set,357,not set,not set,18.4,56.2,not set,not set,not set,not set,not set,not set,0,not set,0,18.90,46.80,0,43,14,43,12,high,normal,on,on,16.865,16.695,16.76,16.98
2018-01-08,00:45,not set,not set,not set,not set,295,not set,,,not set,not set,356,not set,not set,18.3,56.3,not set,not set,not set,not set,not set,not set,0,not set,24,18.90,46.80,0,43,14,43,12,high,normal,on,on,16.9,16.82,16.815,16.775
2018-01-08,00:46,not set,not set,not set,not set,297,not set,,,not set,not set,357,not set,not set,18.1,56.7,not set,not set,not set,not set,not set,not set,0,not set,7,18.90,46.90,0,43,14,43,13,high,normal,on,on,16.775,16.615,16.88,16.865
2018-01-08,00:46,not set,not set,not set,not set,325,not set,,,not set,not set,356,not set,not set,17.9,57.2,not set,not set,not set,not set,not set,not set,0,not set,10,18.90,47.10,0,43,14,43,12,high,normal,on,on,16.685,16.835,16.05,16.275
2018-01-08,00:47,not set,not set,not set,not set,7,not set,,,not set,not set,0,not set,not set,17.8,57.7,not set,not set,not set,not set,not set,not set,0,not set,28,18.90,47.00,0,44,14,43,12,high,normal,on,on,16.13,16.17,16.25,16.25
2018-01-08,00:47,not set,not set,not set,not set,4,not set,,,not set,not set,0,not set,not set,17.6,58.2,not set,not set,not set,not set,not set,not set,0,not set,184,18.90,47.00,0,43,14,43,12,high,normal,on,on,8.86,8.75,8.895,8.885
2018-01-08,00:48,not set,not set,not set,not set,7,not set,,,not set,not set,0,not set,not set,17.4,58.8,not set,not set,not set,not set,not set,not set,0,not set,187,19.00,46.90,0,43,14,43,12,high,normal,on,on,9.62,9.63,9.59,9.52
2018-01-08,00:48,not set,not set,not set,not set,6,not set,,,not set,not set,0,not set,not set,17.2,59.4,not set,not set,not set,not set,not set,not set,0,not set,19.00,0,18.90,192,43,44,14,43,high,normal,on,on,6.5,9.575,9.56,9.595
2018-01-08,00:48,not set,not set,not set,not set,0,not set,,,not set,not set,60.20,not set,not set,58.2,17.0,not set,not set,not set,not set,not set,not set,0,not set,200,0,18.90,19.29,4,43,14,43,high,normal,on,on,6.0,9.535,9.515,9.53
2018-01-08,00:49,not set,not set,not set,not set,4,not set,,,not set,not set,0,not set,not set,16.8,61.1,not set,not set,not set,not set,not set,not set,0,not set,162,18.90,47.10,0,43,14,43,13,high,normal,on,on,9.605,9.47,9.585,9.51
2018-01-08,00:49,not set,not set,not set,not set,7,not set,,,not set,not set,0,not set,not set,16.6,62.4,not set,not set,not set,not set,not set,not set,0,not set,182,18.90,46.80,0,43,14,44,12,high,normal,on,on,9.575,9.625,9.61,9.58
2018-01-08,00:50,not set,not set,not set,not set,3,not set,,,not set,not set,0,not set,not set,16.5,63.4,not set,not set,not set,not set,not set,not set,0,not set,193,18.90,46.90,0,43,14,43,13,high,normal,on,on,9.625,9.56,9.52,9.55
