2018-02-06,00:00,not set,not set,not set,not set,8,not set,,,not set,not set,19.40,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,47.20,not set,22.65,22.43,0,9,43,143,43,15,high,normal,on,on,20.0,6.0,11.2,11.23
2018-02-06,00:00,not set,not set,not set,not set,10,not set,,,not set,not set,19.40,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,47.10,not set,22.25,51.69,0,20,43,147,44,15,high,normal,on,on,20.0,6.0,11.175,11.305
2018-02-06,00:00,not set,not set,not set,not set,9,not set,,,not set,not set,19.30,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,47.10,not set,50.97,15,0,51.59,37,139,43,15,high,normal,on,on,20.0,6.0,25.48,25.78
2018-02-06,00:01,not set,not set,not set,not set,9,not set,,,not set,not set,19.30,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.90,not set,51.23,51.62,0,18,40,141,43,15,high,normal,on,on,20.0,6.0,25.73,25.68
2018-02-06,00:01,not set,not set,not set,not set,9,not set,,,not set,not set,19.20,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.60,not set,51.18,51.40,0,1,33,142,44,15,high,normal,on,on,20.0,6.0,25.58,25.74
2018-02-06,00:01,not set,not set,not set,not set,7,not set,,,not set,not set,19.20,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.70,not set,22.35,22.42,0,20,23,138,43,15,high,normal,on,on,20.0,6.5,11.23,11.21
2018-02-06,00:01,not set,not set,not set,not set,286,not set,,,not set,not set,19.20,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.70,not set,22.52,3,0,22.43,43,287,43,15,high,normal,on,on,20.0,6.0,11.135,11.225
2018-02-06,00:02,not set,not set,not set,not set,297,not set,,,not set,not set,19.20,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.80,not set,23.78,24.15,0,176,43,302,43,15,high,normal,on,on,20.0,6.5,11.29,12.105
2018-02-06,00:02,not set,not set,not set,not set,298,not set,,,not set,not set,19.10,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.30,not set,8.88,9.03,0,174,44,302,43,15,high,normal,on,on,19.5,6.0,4.455,4.535
2018-02-06,00:02,not set,not set,not set,not set,297,not set,,,not set,not set,19.10,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,47.10,not set,8.92,8.89,0,174,45,289,43,15,high,normal,on,on,20.0,6.0,4.445,4.51
2018-02-06,00:03,not set,not set,not set,not set,297,not set,,,not set,not set,19.10,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.30,not set,8.20,8.22,0,174,45,297,43,15,high,normal,on,on,19.5,6.5,4.105,4.13
2018-02-06,00:03,not set,not set,not set,not set,298,not set,,,not set,not set,19.10,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.40,not set,8.21,8.30,0,174,45,297,43,15,high,normal,on,on,19.5,6.5,4.115,4.17
2018-02-06,00:03,not set,not set,not set,not set,296,not set,,,not set,not set,19.10,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,46.30,not set,8.34,8.29,0,167,45,284,43,15,high,normal,on,on,19.5,6.0,4.15,4.12
2018-02-06,00:03,not set,not set,not set,not set,296,not set,,,not set,not set,19.10,not set,BathroomLightCommanded,23.3,42.8,not set,not set,not set,not set,not set,not set,48.40,not set,8.30,8.91,0,180,44,278,43,15,high,normal,on,on,19.5,6.5,4.145,4.18
2018-02-06,00:04,not set,not set,not set,not set,295,not set,,,not set,not set,19.00,not set,BathroomLightCommanded,23.2,42.7,not set,not set,not set,not set,not set,not set,47.80,not set,8.95,8.94,0,184,45,288,43,15,high,normal,on,on,20.0,6.5,4.455,4.515
2018-02-06,00:04,not set,not set,not set,not set,295,not set,,,not set,not set,19.10,not set,BathroomLightCommanded,23.2,42.7,not set,not set,not set,not set,not set,not set,47.70,not set,9.09,9.04,0,184,44,278,43,15,high,normal,on,on,19.5,6.0,4.48,4.5
2018-02-06,00:04,not set,not set,not set,not set,295,not set,,,not set,not set,19.00,not set,BathroomLightCommanded,23.2,42.8,not set,not set,not set,not set,not set,not set,47.00,not set,8.95,183,0,9.03,47,274,43,15,high,normal,on,on,19.5,6.0,4.51,4.505
2018-02-06,00:05,not set,not set,not set,not set,295,not set,,,not set,not set,19.00,not set,BathroomLightCommanded,23.1,42.7,not set,not set,not set,not set,not set,not set,47.00,not set,8.94,180,0,8.98,46,286,43,15,high,normal,on,on,19.5,6.5,4.535,4.5
2018-02-06,00:05,not set,not set,not set,not set,296,not set,,,not set,not set,19.00,not set,BathroomLightCommanded,23.1,42.8,not set,not set,not set,not set,not set,not set,47.20,not set,8.91,9.04,0,180,36,273,43,15,high,normal,on,on,19.5,6.5,4.53,4.525
2018-02-06,00:05,not set,not set,not set,not set,296,not set,,,not set,not set,19.00,not set,BathroomLightCommanded,23.1,42.9,not set,not set,not set,not set,not set,not set,47.10,not set,9.01,9.05,0,182,32,290,43,16,high,normal,on,on,19.5,6.0,4.44,4.525
2018-02-06,00:05,not set,not set,not set,not set,297,not set,,,not set,not set,18.90,not set,BathroomLightCommanded,23.1,43.1,not set,not set,not set,not set,not set,not set,47.10,not set,7.56,7.52,0,16,42,297,43,15,high,normal,on,on,20.0,6.0,4.38,3.785
