2017-12-13,00:47,306,,,0,15.9,73.8,on,43,15,33,12,,,,
2017-12-13,01:12,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:12,305,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:12,306,,,0,15.9,78.6,on,42,14,34,12
2017-12-13,01:12,306,,,0,15.9,78.5,on,42,14,34,12
2017-12-13,01:12,306,,,0,15.9,78.5,on,42,14,34,12
2017-12-13,01:13,306,,,0,15.9,78.5,on,42,14,34,12
2017-12-13,01:13,307,,,0,15.9,78.5,on,42,14,34,12
2017-12-13,01:13,306,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:13,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:13,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:13,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:13,304,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:13,304,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:13,305,,,0,15.9,78.8,on,42,15,34,12
2017-12-13,01:14,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:14,306,,,0,15.9,78.6,on,42,14,34,12
2017-12-13,01:14,307,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:14,306,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:14,306,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:14,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:14,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:14,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:15,305,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:15,305,,,0,15.9,78.6,on,42,14,34,12
2017-12-13,01:15,306,,,0,15.9,78.5,on,42,14,34,12
2017-12-13,01:15,306,,,0,15.9,78.3,on,42,14,34,12
2017-12-13,01:15,305,,,0,15.9,78.4,on,42,14,34,12
2017-12-13,01:15,305,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:15,307,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:15,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:16,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:16,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:16,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:16,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:16,306,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:16,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:16,307,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:16,305,,,0,15.9,78.6,on,42,14,34,12
2017-12-13,01:16,307,,,0,15.9,78.7,on,42,14,34,12
2017-12-13,01:17,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:17,307,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:17,304,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:17,307,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:17,304,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:17,307,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:17,304,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:17,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:18,306,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:18,305,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:18,306,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:18,305,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:18,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:18,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:18,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:18,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:18,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:19,306,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:19,305,,,0,15.9,78.8,on,42,14,34,12
2017-12-13,01:19,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:19,305,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:19,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:19,305,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:19,305,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:19,306,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:20,305,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:20,305,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:20,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:20,304,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:20,307,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:20,305,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:20,306,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:20,306,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:20,304,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:21,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:21,305,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:21,305,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:21,306,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:21,304,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:21,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:21,306,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:21,305,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:22,305,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:22,307,,,0,15.9,78.9,on,42,14,34,12
2017-12-13,01:22,306,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:22,306,,,0,15.9,79.0,on,42,14,34,12
2017-12-13,01:22,305,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:22,305,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:22,305,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:22,306,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:23,306,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:23,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:23,306,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:23,306,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:23,306,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:23,307,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:23,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:23,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:23,307,,,0,15.9,79.3,on,42,14,34,12
2017-12-13,01:24,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:24,306,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:24,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:24,306,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:24,305,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:24,304,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:24,304,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:24,304,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:25,304,,,0,15.9,78.9,on,42,14,33,12
2017-12-13,01:25,304,,,0,15.9,79.1,on,42,14,33,12
2017-12-13,01:25,305,,,0,15.9,79.1,on,42,14,33,12
2017-12-13,01:25,305,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:25,306,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:25,306,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:25,306,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:25,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:25,306,,,0,15.9,79.2,on,42,14,33,12
2017-12-13,01:26,305,,,0,15.9,79.3,on,42,14,34,12
2017-12-13,01:26,304,,,0,15.9,79.3,on,42,14,34,12
2017-12-13,01:26,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:26,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:26,305,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:26,306,,,0,15.9,79.3,on,42,14,34,12
2017-12-13,01:26,306,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:26,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:27,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:27,307,,,0,15.9,79.3,on,42,14,34,12
2017-12-13,01:27,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:27,305,,,0,15.9,79.5,on,42,14,34,12
2017-12-13,01:27,304,,,0,15.9,79.4,on,42,14,34,12
2017-12-13,01:27,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:27,305,,,0,15.9,79.2,on,42,14,33,12
2017-12-13,01:27,305,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:27,306,,,0,15.9,79.0,on,42,14,33,12
2017-12-13,01:28,306,,,0,15.9,79.2,on,42,14,33,12
2017-12-13,01:28,304,,,0,15.9,79.2,on,42,14,33,12
2017-12-13,01:28,305,,,0,15.9,79.2,on,42,14,33,12
2017-12-13,01:28,305,,,0,15.9,79.2,on,42,14,33,12
2017-12-13,01:28,305,,,0,15.9,79.0,on,42,14,33,12
2017-12-13,01:28,306,,,0,15.9,79.1,on,42,14,34,12
2017-12-13,01:28,307,,,0,15.9,79.2,on,42,14,34,12
2017-12-13,01:28,306,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:29,306,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:29,306,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:29,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:29,305,,,0,15.9,79.2,on,42,14,33,12
2017-12-13,01:29,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:29,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:29,306,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:29,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:29,304,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:30,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:30,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:30,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:30,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:30,307,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:30,307,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:30,307,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:30,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:31,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:31,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:31,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:31,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:31,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:31,307,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:31,307,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:31,307,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:32,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:32,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:32,304,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:32,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:32,304,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:32,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:32,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:32,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:32,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:33,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:33,307,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:33,307,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:33,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:33,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:33,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:33,304,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:33,304,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:34,304,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:34,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:34,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:34,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:34,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:34,307,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:34,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:34,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:34,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:35,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:35,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:35,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:35,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:35,304,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:35,304,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:35,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:35,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:36,307,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:36,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:36,304,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:36,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:36,305,,,0,15.9,79.3,on,42,14,33,12
2017-12-13,01:36,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:36,307,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:36,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:36,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:37,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:37,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:37,306,,,0,15.9,79.5,on,41,14,33,12
2017-12-13,01:37,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:37,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:37,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:37,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:37,307,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:38,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:38,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:38,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:38,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:38,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:38,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:38,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:38,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:38,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:39,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:39,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:39,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:39,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:39,304,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:39,307,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:39,304,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:39,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:40,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:40,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:40,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:40,305,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:40,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:40,307,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:40,304,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:40,305,,,0,15.9,79.4,on,42,15,33,12
2017-12-13,01:41,306,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:41,305,,,0,15.9,79.4,on,42,14,33,12
2017-12-13,01:41,305,,,0,15.9,79.5,on,42,15,33,12
2017-12-13,01:41,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:41,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:41,305,,,0,15.9,79.7,on,42,14,33,12
2017-12-13,01:41,305,,,0,15.9,79.7,on,42,15,33,12
2017-12-13,01:41,306,,,0,15.9,79.5,on,41,15,33,12
2017-12-13,01:41,307,,,0,15.9,79.7,on,42,14,33,12
2017-12-13,01:42,306,,,0,15.9,79.7,on,42,14,33,12
2017-12-13,01:42,306,,,0,15.9,79.6,on,41,14,33,12
2017-12-13,01:42,305,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:42,305,,,0,15.9,79.3,on,42,15,33,12
2017-12-13,01:42,306,,,0,15.9,79.4,on,42,15,33,12
2017-12-13,01:42,306,,,0,15.9,79.5,on,42,15,33,12
2017-12-13,01:42,306,,,0,15.9,79.5,on,42,15,33,12
2017-12-13,01:42,307,,,0,15.9,79.4,on,42,15,33,12
2017-12-13,01:43,306,,,0,15.9,79.4,on,41,14,33,12
2017-12-13,01:43,306,,,0,15.9,79.5,on,42,14,33,12
2017-12-13,01:43,306,,,0,15.9,79.6,on,42,14,33,12
2017-12-13,01:43,305,,,0,15.9,79.7,on,42,14,33,12
